,locusId,desc,HighCO2_log2AbundanceChange_rep1,LowCO2_log2AbundanceChange_rep1,HighCO2Log_log2AbundanceChange_rep2,LowCO2_log2AbundanceChange_rep2,High CO2 Requiring
1446,HNEAP_RS11080,DUF2058 domain-containing protein,0.057188829,0.031289864,-0.026099459,0.09130241,FALSE
1447,HNEAP_RS11085,DUF1415 domain-containing protein,-0.018648188,0.031587569,-0.022731234,-0.166746619,FALSE
1448,HNEAP_RS11090,linear amide C-N hydrolase,-0.148841162,-0.285914998,-0.196473916,-0.174413445,FALSE
1449,HNEAP_RS11095,hypothetical protein,-0.122285853,-0.05791106,-0.00253899,0.221738139,FALSE
1450,HNEAP_RS11100,sulfate transporter CysZ,0.089359755,0.19270818,0.370584598,0.198104714,FALSE
1451,HNEAP_RS11130,hypothetical protein,0.280793976,0.08243033,-0.100268888,0.012234596,FALSE
1452,HNEAP_RS11135,glycerate kinase,0.010381093,-0.051089189,0.02685948,0.035354066,FALSE
1453,HNEAP_RS11140,glycosyltransferase family 2 protein,0.01246744,-0.020691538,-0.070421881,7.66E-05,FALSE
1454,HNEAP_RS11145,1-acyl-sn-glycerol-3-phosphate acyltransferase,0.166055668,0.023285416,-0.070026466,-0.233567778,FALSE
1455,HNEAP_RS11150,endoribonuclease L-PSP,-3.089718222,-2.79535738,-2.490836279,-2.749913187,FALSE
1456,HNEAP_RS11155,NAD(P)/FAD-dependent oxidoreductase,0.07447394,-0.069159638,0.09916415,0.028904772,FALSE
1457,HNEAP_RS11160,inositol phosphorylceramide synthase,0.025458745,-0.017176702,0.0688673,0.036090942,FALSE
1458,HNEAP_RS11165,beta-ketoacyl-[acyl-carrier-protein] synthase II,-0.005006192,-0.004396916,0.010601885,-0.015744987,FALSE
1459,HNEAP_RS11170,hypothetical protein,-0.002274511,-0.056532755,-0.071445878,-0.129020687,FALSE
1460,HNEAP_RS11175,3-oxoacyl-ACP reductase FabG,-0.071491533,-0.039645138,-0.064206593,-0.132246604,FALSE
1461,HNEAP_RS11180,polysaccharide deacetylase family protein,-0.109786635,0.046405918,-0.10201981,-0.017872139,FALSE
1462,HNEAP_RS11185,2OG-Fe(II) oxygenase,-0.107151284,-0.045643573,-0.150435851,-0.094360772,FALSE
1463,HNEAP_RS11190,NAD-dependent epimerase/dehydratase,-0.009857815,-0.000818007,-0.161782572,-0.186841305,FALSE
1464,HNEAP_RS11205,arsenate reductase,-0.488305729,0.100031023,0.050311804,0.039553063,FALSE
1465,HNEAP_RS11210,hypothetical protein,-0.035861527,0.004518885,-0.120587041,0.019247212,FALSE
1466,HNEAP_RS11215,PepSY domain-containing protein,0.122648738,0.11070729,0.056273011,-0.139378314,FALSE
1467,HNEAP_RS11220,hypothetical protein,0.071541797,0.042236001,0.009947582,-0.021526802,FALSE
1468,HNEAP_RS11230,2-hydroxyacid dehydrogenase,-0.085561304,-0.041799342,-0.074294107,-0.0789227,FALSE
1469,HNEAP_RS11235,flagellar motor protein MotB,-0.026655811,-0.021589787,-0.027859321,-0.037430511,FALSE
1470,HNEAP_RS11240,hypothetical protein,-0.001743426,0.036987456,-0.046413328,0.079204412,FALSE
1471,HNEAP_RS11250,IS66 family insertion sequence hypothetical protein,-0.403688949,-0.198315395,-0.050657662,-0.025729237,FALSE
1472,HNEAP_RS11260,hypothetical protein,0.231365321,0.13788577,0.011871037,0.024363457,FALSE
1473,HNEAP_RS11265,glycine zipper 2TM domain-containing protein,0.194421267,0.094715387,-0.058237786,-0.113565616,FALSE
1474,HNEAP_RS11270,hypothetical protein,0.615560315,0.244350979,-0.658783837,-0.542623264,FALSE
1475,HNEAP_RS11275,Crp/Fnr family transcriptional regulator,0.086192668,-0.019582065,0.083647079,0.037609061,FALSE
1476,HNEAP_RS11280,BON domain-containing protein,-0.148874648,-0.095781761,0.093676552,-0.03672055,FALSE
1477,HNEAP_RS11285,CsbD family protein,0.096471641,0.081862686,-0.613470439,0.053706142,FALSE
1478,HNEAP_RS11295,glutamate racemase,0.181046777,-0.062141686,-0.072302164,-0.127480212,FALSE
1479,HNEAP_RS11300,phosphate regulon transcriptional regulatory protein PhoB,-0.71786498,-0.750201298,-1.110517953,-0.615699723,FALSE
1480,HNEAP_RS11305,phosphate regulon sensor histidine kinase PhoR,-0.612128149,-0.33647252,-0.436907083,-0.397410695,FALSE
1481,HNEAP_RS11310,hypothetical protein,-0.003924109,-0.278980199,0.063911696,0.020668202,FALSE
1482,HNEAP_RS11315,sigma-54-dependent Fis family transcriptional regulator,0.567168882,0.256918439,0.767745057,0.473438263,FALSE
1483,HNEAP_RS11320,signal transduction histidine kinase,0.462211518,0.11859803,0.739243803,0.410164571,FALSE
1484,HNEAP_RS11325,hypothetical protein,-0.056218764,-0.019582137,-0.210380806,-0.136961102,FALSE
1485,HNEAP_RS11330,peptide-methionine (R)-S-oxide reductase,-0.045494261,-0.070763234,-0.083011029,-0.101662932,FALSE
1486,HNEAP_RS11335,glycosyltransferase family 2 protein,0.271601502,0.161774,0.42985375,0.364907164,FALSE
1487,HNEAP_RS11340,hypothetical protein,-0.03985236,-0.179776719,-0.264830809,-0.192954881,FALSE
1488,HNEAP_RS11345,hypothetical protein,-0.128423134,-0.160253416,0.032431571,0.068288537,FALSE
1489,HNEAP_RS11350,MFS transporter,-0.013920205,-0.077313114,-0.081976672,-0.088388134,FALSE
1490,HNEAP_RS11355,YcgL domain-containing protein,-0.007573325,-0.098134161,-0.065359267,0.066327713,FALSE
1491,HNEAP_RS11360,hypothetical protein,0.208931261,0.099137968,-0.001348206,0.064925282,FALSE
1492,HNEAP_RS11370,hypothetical protein,-0.115098561,-0.167615244,-0.058232895,-0.117538361,FALSE
1493,HNEAP_RS11375,class I SAM-dependent methyltransferase,-0.208994172,0.024702059,-0.023474192,0.000918358,FALSE
1494,HNEAP_RS11380,phosphohydrolase,-0.004582507,0.000602426,0.022517075,-0.0230862,FALSE
1495,HNEAP_RS11395,alpha/beta hydrolase,-0.109970191,-0.106133993,-0.01853562,-0.056509831,FALSE
1496,HNEAP_RS11400,hypothetical protein,-0.165929531,-0.352609445,0.014424123,-0.244608328,FALSE
1497,HNEAP_RS11405,hypothetical protein,-0.119855283,-0.01473179,-0.077024146,-0.072786944,FALSE
1498,HNEAP_RS11410,hypothetical protein,0.298899936,-0.206571349,-0.03013198,0.126085687,FALSE
1499,HNEAP_RS11420,hypothetical protein,-0.035446304,0.024511799,-0.023734739,0.080725949,FALSE
1500,HNEAP_RS11425,hypothetical protein,-0.108270833,-0.09085911,-0.094165339,-0.048481814,FALSE
1501,HNEAP_RS11435,hypothetical protein,-0.168066214,0.095989494,-0.153878057,0.15616334,FALSE
1502,HNEAP_RS11440,hypothetical protein,0.040653355,-0.093273592,0.009238177,0.127506526,FALSE
1503,HNEAP_RS11445,hypothetical protein,-0.072842055,-0.055753165,-0.069956952,-0.084946365,FALSE
1504,HNEAP_RS11450,hypothetical protein,-0.039910832,-0.049991214,-0.062975566,0.004252095,FALSE
1505,HNEAP_RS11455,hypothetical protein,0.139740821,0.050546843,0.011585321,0.036963309,FALSE
1506,HNEAP_RS11460,hypothetical protein,-0.032868832,-0.059395673,-0.082602813,0.000242736,FALSE
1507,HNEAP_RS11465,pilus assembly protein TadE,-0.169043939,0.276076884,0.162688219,0.089927898,FALSE
1508,HNEAP_RS11475,hypothetical protein,-0.016580715,0.060182834,-0.067889308,-0.068891052,FALSE
1509,HNEAP_RS11480,pilus assembly protein TadE,0.327984007,0.194775243,-0.174659378,-0.12144988,FALSE
1510,HNEAP_RS11485,tetratricopeptide repeat protein,-0.046284234,-0.022636743,0.090815849,0.099598943,FALSE
1511,HNEAP_RS11490,hypothetical protein,-0.078317127,0.055251241,-0.141171131,-0.036328073,FALSE
1512,HNEAP_RS11495,type II secretion protein F,0.084044003,-0.06768376,0.031886659,0.059618248,FALSE
1513,HNEAP_RS11500,type II secretion protein F,0.12685419,0.091728979,0.047376103,0.034080472,FALSE
1514,HNEAP_RS11505,hypothetical protein,-0.139700278,0.068483142,0.02035128,0.138592671,FALSE
1515,HNEAP_RS11510,type II and III secretion system protein,0.123959473,0.004101648,0.027149073,0.044469267,FALSE
1516,HNEAP_RS11515,Flp pilus assembly protein CpaB,0.04108508,-0.066686503,-0.029788781,-0.008532831,FALSE
1517,HNEAP_RS11520,hypothetical protein,-0.198707864,-0.204995482,0.010236369,-0.133920824,FALSE
1518,HNEAP_RS11525,hypothetical protein,0.115142,-0.005093456,-0.143215226,-0.202475292,FALSE
1519,HNEAP_RS11530,hypothetical protein,0.037248031,-0.048130753,-0.096262661,0.019523975,FALSE
1520,HNEAP_RS11540,hypothetical protein,-0.029622881,-0.113095228,-0.204857279,-0.087195591,FALSE
1521,HNEAP_RS11545,hypothetical protein,-0.13277652,-0.086633919,0.077228566,0.183595696,FALSE
1522,HNEAP_RS11550,hypothetical protein,0.040864965,-0.034508254,-0.048368417,-0.063632819,FALSE
1523,HNEAP_RS11555,hypothetical protein,-0.13944523,-0.183768124,-0.00255947,-0.128800272,FALSE
1524,HNEAP_RS11560,OmpA/MotB domain-containing protein,-0.056683091,-0.081609895,0.014308318,0.147247459,FALSE
1525,HNEAP_RS11565,non-canonical purine NTP pyrophosphatase,-0.123035013,0.010246171,-0.060874997,-0.0180254,FALSE
1526,HNEAP_RS11570,YggW family oxidoreductase,-0.279069615,-0.284503644,-0.162850949,-0.276363758,FALSE
1527,HNEAP_RS11630,chromosome partitioning protein ParB,-0.773110652,-1.103817863,-1.024463792,-1.177876021,FALSE
1528,HNEAP_RS11635,ParA family protein,-1.215702557,-1.80968884,-1.167225302,-1.366453414,FALSE
1529,HNEAP_RS11640,16S rRNA (guanine(527)-N(7))-methyltransferase RsmG,-0.590815194,-0.651686971,-0.567590159,-0.697952358,FALSE
1530,HNEAP_RS11645,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG,-1.646081438,-1.537145208,-1.345434916,-1.052079639,FALSE
1531,HNEAP_RS11650,cold-shock protein,-0.077224126,-0.181639149,-0.122736574,-0.228120871,FALSE
1532,HNEAP_RS11655,LysR family transcriptional regulator,0.074016566,0.029284937,0.039617087,0.094140606,FALSE
1533,HNEAP_RS11675,tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL,-0.003842049,0.012281833,-0.136187476,-0.065037938,FALSE
1534,HNEAP_RS11680,tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO,-0.04059461,-0.003285363,0.084372262,-0.163481045,FALSE
1535,HNEAP_RS11690,protein-export chaperone SecB,-0.635528826,-0.264803084,-0.699067596,-0.768176856,FALSE
1536,HNEAP_RS11695,thioredoxin TrxC,-0.00060568,0.004729581,-0.137529489,-0.123879752,FALSE
1537,HNEAP_RS11700,glutaredoxin 3,-0.095922154,-0.10474851,-0.085481626,-0.068380172,FALSE
1538,HNEAP_RS11705,rhodanese-like domain-containing protein,-0.18709802,-0.114406405,-0.08331743,-0.158757352,FALSE
1539,HNEAP_RS11710,DUF2892 domain-containing protein,-0.519777786,-0.14281363,-0.424973276,-0.251430724,FALSE
1540,HNEAP_RS11715,ArsR family transcriptional regulator,-0.328869293,-0.482490255,0.123634769,-0.035779015,FALSE
1541,HNEAP_RS11720,hypothetical protein,-0.35624831,-0.153940546,-0.042146489,-0.296592444,FALSE
1542,HNEAP_RS11725,M23 family peptidase,-0.109044845,-0.316164536,0.202080206,-0.292780347,FALSE
1543,HNEAP_RS11730,hypothetical protein,-0.077792398,-0.134012169,-0.199997064,-0.146554899,FALSE
1544,HNEAP_RS11740,DJ-1 family protein,-0.091587142,-0.147059815,-0.228465813,0.056808449,FALSE
1545,HNEAP_RS11745,ammonium transporter,0.07823719,0.012087119,-0.082111424,-0.052626835,FALSE
1546,HNEAP_RS11750,nitrogen regulatory protein P-II 1,0.006420214,0.140418711,-0.539927136,-0.279047765,FALSE
1547,HNEAP_RS11755,hypothetical protein,-0.099032591,-0.022349331,-0.060725329,0.062682328,FALSE
1548,HNEAP_RS11760,cell division protein ZapE,0.006151805,-0.047054967,0.085734911,0.019791003,FALSE
1549,HNEAP_RS11765,succinate dehydrogenase assembly factor 2,-0.512213196,-0.542678556,0.097088191,0.064505234,FALSE
1550,HNEAP_RS11770,succinate dehydrogenase iron-sulfur subunit,-0.040388376,0.046631296,-0.086085243,0.053724816,FALSE
1551,HNEAP_RS11775,succinate dehydrogenase flavoprotein subunit,-0.067758405,-0.029993249,-0.020105702,-0.089127163,FALSE
1552,HNEAP_RS11780,succinate dehydrogenase  hydrophobic membrane anchor protein,-0.173640919,-0.163389467,-0.11734383,-0.145291763,FALSE
1553,HNEAP_RS11785,succinate dehydrogenase  cytochrome b556 subunit,0.102996326,0.008083318,-0.245853158,0.070286763,FALSE
1554,HNEAP_RS11790,GntR family transcriptional regulator,-0.223544429,-0.112530093,-0.50912468,-0.360841303,FALSE
1555,HNEAP_RS11795,aldehyde dehydrogenase,-0.31291741,-0.199074007,-0.12231247,0.07271685,FALSE
1556,HNEAP_RS11800,aspartate aminotransferase family protein,-0.179970811,-0.193580506,-0.008851426,-0.099322041,FALSE
1557,HNEAP_RS11805,methylmalonate-semialdehyde dehydrogenase (CoA acylating),-0.03993016,-0.016977192,-0.082205242,-0.117247487,FALSE
1558,HNEAP_RS11810,membrane protein,0.224891782,0.210097621,0.091432771,0.225474984,FALSE
1559,HNEAP_RS11815,type III glutamate--ammonia ligase,0.040758657,-0.022396978,-0.134538426,-0.148602375,FALSE
1560,HNEAP_RS11820,4-aminobutyrate--2-oxoglutarate transaminase,0.030925461,-0.048147515,0.026089977,-0.038115703,FALSE
1561,HNEAP_RS11825,gamma-glutamyl-gamma-aminobutyraldehyde dehydrogenase,-0.083188024,-0.070660466,-0.054222878,0.009492305,FALSE
1562,HNEAP_RS11830,NAD-dependent succinate-semialdehyde dehydrogenase,-0.214495093,-0.122396487,-0.077410419,-0.018932867,FALSE
1563,HNEAP_RS11835,putrescine ABC transporter permease PotI,-0.202222076,-0.324092075,0.121459154,0.000140053,FALSE
1564,HNEAP_RS11840,putrescine ABC transporter permease,-0.146019593,-0.211126084,-0.102120639,-0.11745956,FALSE
1565,HNEAP_RS11845,polyamine ABC transporter ATP-binding protein,-0.184435882,-0.313307914,-0.152285116,-0.331848762,FALSE
1566,HNEAP_RS11850,polyamine ABC transporter substrate-binding protein,-0.08638628,-0.190042716,-0.054571568,-0.125330069,FALSE
1567,HNEAP_RS11855,aspartate aminotransferase family protein,-0.13429145,-0.044300312,-0.136934477,-0.131840824,FALSE
1568,HNEAP_RS11860,glutamine synthetase,0.07394271,0.072704054,-0.144334946,-0.10819127,FALSE
1569,HNEAP_RS11865,gamma-glutamyl-gamma-aminobutyrate hydrolase,0.016195744,-0.007086845,-0.142429443,-0.204748313,FALSE
1570,HNEAP_RS11870,PLP-dependent aminotransferase family protein,0.010816289,0.048573609,-0.026776995,-0.069763471,FALSE
1571,HNEAP_RS11875,FAD-binding oxidoreductase,0.040371526,-0.04841582,-0.102833612,-0.146577115,FALSE
1572,HNEAP_RS11880,agmatinase,-0.102851269,0.01520908,0.015868692,-0.014410241,FALSE
1573,HNEAP_RS11885,aspartate aminotransferase family protein,-0.047135908,-0.090238149,0.083467039,-0.028736825,FALSE
1574,HNEAP_RS11890,MFS transporter,0.044078863,0.026203051,-0.174219587,-0.177452148,FALSE
1575,HNEAP_RS11895,RidA family protein,-0.25380924,-0.153127245,0.124420749,0.321155329,FALSE
1576,HNEAP_RS11900,alanine racemase,0.013516891,0.005552643,-0.184307101,-0.10149628,FALSE
1577,HNEAP_RS11905,D-amino acid dehydrogenase small subunit,0.014369713,-0.086873563,-0.021403306,-0.048203746,FALSE
1578,HNEAP_RS11910,AsnC family transcriptional regulator,-0.202713031,-0.091045942,-0.042257095,-0.071521062,FALSE
1579,HNEAP_RS11915,hypothetical protein,0.033527382,-0.097515956,0.018099528,-0.001336743,FALSE
1580,HNEAP_RS11925,ATP-dependent protease,-0.048451037,-0.294212818,-0.145058596,-0.210402251,FALSE
1581,HNEAP_RS11930,tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB,-0.688719069,-0.492926061,-0.669053917,-0.555752067,FALSE
1582,HNEAP_RS11935,carboxy-S-adenosyl-L-methionine synthase CmoA,-0.783013729,-0.48858471,-0.533591756,-0.443335674,FALSE
1583,HNEAP_RS11940,tRNA 2-selenouridine(34) synthase MnmH,-0.135932,-0.190654254,-0.301470129,-0.101478675,FALSE
1584,HNEAP_RS11945,selenide  water dikinase SelD,0.027719255,-0.193967371,-0.216400464,-0.317167401,FALSE
1585,HNEAP_RS11950,cytochrome oxidase assembly,0.010895865,-0.013912658,0.02294151,-0.016657607,FALSE
1586,HNEAP_RS11955,lanthionine synthetase C,0.096301503,0.031742526,0.021544688,-0.026294352,FALSE
1587,HNEAP_RS11960,SCO family protein,-0.281498905,-0.069598813,-0.10644525,-0.041425182,FALSE
1588,HNEAP_RS11965,cytochrome c oxidase assembly protein,0.01159243,0.021438985,-0.02219329,-0.024479891,FALSE
1589,HNEAP_RS11970,protoheme IX farnesyltransferase,0.027015394,0.076473697,-0.123022742,-0.160945906,FALSE
1590,HNEAP_RS11975,hypothetical protein,-0.222036076,-0.161777233,0.093751986,0.143762443,FALSE
1591,HNEAP_RS11980,SURF1 family protein,-0.116048248,-0.103667524,-0.135867796,-0.098395485,FALSE
1592,HNEAP_RS11985,cytochrome c oxidase subunit I,-0.099370636,-0.135399503,-0.065250504,0.110379411,FALSE
1593,HNEAP_RS11990,cytochrome c oxidase subunit II,0.007246532,0.002629662,0.015048776,-0.029753892,FALSE
1594,HNEAP_RS11995,DUF2173 domain-containing protein,-0.068810541,-0.131528053,-0.032218013,-0.103312811,FALSE
1595,HNEAP_RS12000,DUF2173 domain-containing protein,-0.288710729,-0.202651984,0.02179446,0.205577018,FALSE
1596,HNEAP_RS12010,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE,-0.9659848,-1.028099582,-1.150185767,-0.605355338,FALSE
1597,HNEAP_RS12050,membrane protein-like protein,0.159879466,0.070718011,0.119018046,0.156086701,FALSE
1598,HNEAP_RS12065,AraC family transcriptional regulator,-0.081238853,-0.11233942,0.168179677,0.011513854,FALSE
1599,HNEAP_RS12070,AraC family transcriptional regulator,0.094742924,-0.063175856,0.065618523,0.039015717,FALSE
1600,HNEAP_RS12075,outer membrane autotransporter barrel domain-containing protein,0.016681625,-0.0621179,-0.050640379,-0.023141745,FALSE
1601,HNEAP_RS12080,prepilin-type cleavage/methylation domain-containing protein,-0.107047579,0.228566245,0.048068359,-0.003398008,FALSE
1602,HNEAP_RS12085,type II secretion system protein GspI,0.002414585,0.126791834,-0.165636487,-0.024836351,FALSE
1603,HNEAP_RS12090,peptidoglycan-binding lysin domain-containing protein-containing protein,-0.062901975,-0.104982431,0.075594236,-0.090170747,FALSE
1604,HNEAP_RS12100,class I SAM-dependent methyltransferase,0.033731983,0.117771363,0.061574352,0.001868454,FALSE
1605,HNEAP_RS12105,type 11 methyltransferase,0.096980079,-0.211968305,-0.288571356,-0.015721841,FALSE
1606,HNEAP_RS12110,META domain-containing protein,-0.007757696,-0.019803058,-0.050225068,0.071222488,FALSE
1607,HNEAP_RS12115,efflux RND transporter periplasmic adaptor subunit,-0.208002708,-0.122379877,-0.242088571,-0.267892995,FALSE
1608,HNEAP_RS12120,DUF2063 domain-containing protein,0.131444213,0.097046584,-0.045395936,-0.025129063,FALSE
1609,HNEAP_RS12135,diguanylate cyclase with PAS/PAC and GAF sensors,0.02066559,-0.039746602,0.026998513,0.046219772,FALSE
1610,HNEAP_RS12140,group 1 glycosyl transferase,0.177635051,0.17411694,0.094718298,0.133988982,FALSE
1611,HNEAP_RS12145,hypothetical protein,-0.048792152,-0.016995613,0.063277203,0.040494002,FALSE
1612,HNEAP_RS12150,energy transducer TonB,-0.208753643,-0.063726667,-0.004573896,-0.033975819,FALSE
1613,HNEAP_RS12155,CheW protein,0.68672017,0.417125053,0.843979611,0.701603371,FALSE
1614,HNEAP_RS12165,hypothetical protein,0.092601418,0.075869623,-0.017514994,0.020117987,FALSE
1615,HNEAP_RS12170,restriction modification system DNA specificity domain-containing protein,0.040591408,0.053458479,0.00980867,-0.108378113,FALSE
1616,HNEAP_RS12175,hypothetical protein,-0.554329031,-0.228350108,-0.221710584,-0.216436559,FALSE
1617,HNEAP_RS12180,GGDEF domain-containing protein,-0.037578954,-0.084564457,-0.014577948,-0.125222243,FALSE
1618,HNEAP_RS12185,flagellar biosynthetic protein FliO,-0.176229881,-0.140723331,0.033399792,-0.185091404,FALSE
1619,HNEAP_RS12190,hypothetical protein,-1.109252501,-0.642440838,-0.784904018,-0.477307814,FALSE
1620,HNEAP_RS12195,hypothetical protein,0.3798453,0.108255339,-0.083231515,-0.160042578,FALSE
1621,HNEAP_RS12200,xanthine dehydrogenase accessory protein XdhC,0.017318274,0.021333819,0.152790588,0.182130013,FALSE
1622,HNEAP_RS12205,RHS repeat protein,0.053194682,0.076869631,-0.031170524,0.021904422,FALSE
1623,HNEAP_RS12215,phosphopantetheinyl transferase component of siderophore synthetase-like protein,0.196448264,0.199240033,0.027836751,0.080571987,FALSE
1624,HNEAP_RS12220,thiol reductase thioredoxin,-0.25900925,-0.00373331,0.191819446,0.276653099,FALSE
1625,HNEAP_RS12230,hypothetical protein,0.1484668,-0.020962216,-0.026400912,-0.020546214,FALSE
1626,HNEAP_RS12235,CBS domain-containing protein,-0.06309669,-0.264218065,-0.089238824,0.073955616,FALSE
1627,HNEAP_RS12240,molybdopterin molybdenumtransferase MoeA,0.070781357,0.121711506,0.101639559,0.062080174,FALSE
1628,HNEAP_RS12245,hypothetical protein,-0.085417113,-0.096312035,0.048627959,-0.084245144,FALSE
1629,HNEAP_RS12250,GGDEF domain-containing protein,0.135165126,0.060595259,-0.028892932,0.089109216,FALSE
1630,HNEAP_RS12255,EAL domain-containing protein,0.006773056,-0.010700948,-0.079606427,0.095332872,FALSE
1631,HNEAP_RS12260,DUF2237 domain-containing protein,0.041409802,0.093694237,-0.07974618,-0.173750345,FALSE
1632,HNEAP_RS12265,outer membrane lipoprotein carrier protein LolA,0.159630323,0.092906653,0.032308517,-0.415641268,FALSE
1633,HNEAP_RS12270,flagellar biosynthesis anti-sigma factor FlgM,-0.357622977,-0.283767667,-0.24964205,-0.291151934,FALSE
1634,HNEAP_RS12285,conjugative transfer signal peptidase TraF,0.139535171,0.140664331,-0.106983412,-0.0152822,FALSE
1635,HNEAP_RS12290,hypothetical protein,-0.097118982,-0.087814528,-0.042073356,-0.048392637,FALSE
1636,HNEAP_RS12295,hypothetical protein,-0.131998501,-0.265909461,-0.14976505,-0.138152836,FALSE
1637,HNEAP_RS12300,conjugation TrbI family protein,0.011529552,0.031523937,0.05641035,-0.084509915,FALSE
1638,HNEAP_RS12305,ParA family protein,0.092819803,0.036646088,-0.092676976,-0.03299377,FALSE
1639,HNEAP_RS12310,parB-like partition protein,0.035108495,0.095816406,-0.075788204,0.083010232,FALSE
1640,HNEAP_RS12320,hypothetical protein,0.071841886,0.046364349,0.00218616,0.068294333,FALSE
1641,HNEAP_RS12325,zinc ribbon domain-containing protein,-0.197221675,-0.161849941,0.163487513,0.181488514,FALSE
1642,HNEAP_RS12330,GAF sensor-containing diguanylate cyclase/phosphodiesterase,0.028250136,-0.061681495,-0.102671656,-0.015089327,FALSE
1643,HNEAP_RS12335,AsmA family protein,0.012967464,-0.415033473,-0.062353876,-0.409331492,FALSE
1644,HNEAP_RS12340,hypothetical protein,-0.66930493,0.012571073,-0.587911949,-0.319487841,FALSE
1645,HNEAP_RS12345,family 2 glycosyl transferase,0.202812032,0.054601231,-0.233569658,-0.008382327,FALSE
1646,HNEAP_RS12355,SCO family protein,-0.019811216,-0.031325708,0.076964696,-0.181305358,FALSE
1647,HNEAP_RS12360,hypothetical protein,0.098503619,0.100645381,0.047051363,0.069013041,FALSE
1648,HNEAP_RS12365,SPOR domain-containing protein,-0.393467088,-0.787797121,-0.316289243,-0.85591903,FALSE
1649,HNEAP_RS12370,outer membrane autotransporter barrel domain-containing protein,0.056649652,0.023800498,0.020631672,0.002141161,FALSE
1650,HNEAP_RS12375,hypothetical protein,0.220846651,0.1111675,0.177949944,0.090848598,FALSE
1651,HNEAP_RS12380,hypothetical protein,-0.03550205,0.195850855,-0.04474564,-0.046124968,FALSE
1652,HNEAP_RS12385,GGDEF domain-containing protein,0.039545965,-0.075264506,-0.052543847,0.052750673,FALSE
1653,HNEAP_RS12390,hypothetical protein,0.130053301,0.044665259,0.02354691,-0.016534348,FALSE
1654,HNEAP_RS12395,IS66 family insertion sequence hypothetical protein,0.281314891,0.244118342,0.079115183,0.091301319,FALSE
1655,HNEAP_RS12400,hypothetical protein,0.088809118,0.057563617,-0.14011905,0.039225986,FALSE
1656,HNEAP_RS12405,hypothetical protein,-0.01302134,0.117827683,0.051386283,0.033700934,FALSE
1657,HNEAP_RS12410,DUF2173 domain-containing protein,-0.178397974,-0.048397003,-0.228572381,-0.105773938,FALSE
1658,HNEAP_RS12420,hypothetical protein,-0.072131142,-0.071051012,-0.089848712,-0.186788084,FALSE
1659,HNEAP_RS12425,PKD domain-containing protein,0.084138184,0.021819645,-0.065150266,0.011614561,FALSE
1660,HNEAP_RS12445,relaxase,-0.015559869,0.074853753,0.025943758,-0.018778619,FALSE
1661,HNEAP_RS12450,YkgJ family cysteine cluster protein,-0.018315129,0.28894284,-0.056488448,0.143851397,FALSE
1662,HNEAP_RS12455,relaxase,0.033748086,0.05105445,-0.00519484,0.046325733,FALSE
1663,HNEAP_RS12465,energy transducer TonB,-0.092303853,0.024543691,-0.114407854,-0.072946642,FALSE
1664,HNEAP_RS12470,DUF3096 domain-containing protein,0.021281187,0.343665614,-0.162989771,0.248372205,FALSE
1665,HNEAP_RS12475,CPXCG motif-containing cysteine-rich protein,-0.017874826,-0.664377934,-0.259896467,-0.317570226,FALSE
1666,HNEAP_RS12490,peptidase S24/S26A/S26B  conserved region,-0.098905754,0.066611272,-0.02533781,-0.065339119,FALSE
1667,HNEAP_RS12495,ATPase-like protein,0.2329693,0.120497345,0.169277436,0.348860399,FALSE
1668,HNEAP_RS12505,alpha/beta hydrolase,-0.066414718,0.034777267,-0.101422711,0.183748683,FALSE
1669,HNEAP_RS12510,DUF4902 domain-containing protein,0.097968285,0.268613394,0.164023298,0.189569201,FALSE
1670,HNEAP_RS12515,N-acylhomoserine lactone synthase,0.171095074,0.079676536,-0.014313778,0.088903661,FALSE
1671,HNEAP_RS12520,hypothetical protein,0.302495252,-0.013286828,-0.055875264,0.199258833,FALSE
1672,HNEAP_RS12525,ECF subfamily RNA polymerase sigma-24 subunit,0.182529748,-0.001587892,0.4550181,0.330885483,FALSE
1673,HNEAP_RS12530,DUF2256 domain-containing protein,-0.027771791,0.062316414,-0.142976325,-0.040602772,FALSE
1674,HNEAP_RS12535,hypothetical protein,0.082260931,0.042695553,-0.150696504,-0.186737771,FALSE
1675,HNEAP_RS12550,ArsR family transcriptional regulator,-0.125824738,0.017962023,0.086862291,0.037113308,FALSE
1676,HNEAP_RS12555,zinc ribbon domain-containing protein,-0.214569917,-0.132329106,-0.150476803,-0.105450791,FALSE
1677,HNEAP_RS12570,aldehyde-activating protein,-0.127557367,-0.09890037,0.026804414,-0.094855533,FALSE
1678,HNEAP_RS02650,Holliday junction branch migration protein RuvA,,,-1.42119839,-0.982857383,FALSE
1679,HNEAP_RS03360,septum formation initiator,,,-0.070865177,-0.463758021,FALSE
1680,HNEAP_RS04195,addiction module antidote protein  HigA family,,,-0.991283826,-0.537505563,FALSE
1681,HNEAP_RS04295,DUF4089 domain-containing protein,,,-0.255893021,0.060615542,FALSE
