,Locus Id,NCBI Accession number,NCBI gi number,Gene description,High CO2 fitness replicate 1,Low CO2 fitness replicate 1,High CO2 fitness replicate 2,Low CO2 fitness replicate 2,High CO2 error replicate 1,Low CO2 error replicate 1,High CO2 error replicate 2,High CO2 error replicate 2,Has HCR phenotype
1101,HNEAP_RS07990,WP_012824459.1,502586710.0,urea ABC transporter permease subunit UrtC,-0.14859962238098198,-0.0432194136398711,-0.20097022554126198,-0.11814093719758502,0.10251304364875098,0.0982303604989587,0.0906352148284537,0.0922139467041347,False
1102,HNEAP_RS07995,WP_041600907.1,753845290.0,urea ABC transporter permease subunit UrtB,0.0670270674805643,0.163294102104464,0.128120538060776,-0.0258719394123703,0.0854585352684977,0.0826334647545986,0.0778973010411911,0.0820439461577449,False
1103,HNEAP_RS08000,WP_041600908.1,753845291.0,urea ABC transporter substrate-binding protein,-0.16382203974921697,-0.14242401092185902,-0.179234522300177,-0.0363814956698186,0.0624855292746494,0.0613826928960889,0.0587798988830115,0.0594805220440182,False
1104,HNEAP_RS08005,WP_012824462.1,502586713.0,acetamidase/formamidase family protein,-0.0128303953811474,-0.130629884228795,-0.222201494266439,-0.0567030143635585,0.0776017595935596,0.0789201098219009,0.0751588366194961,0.0750126426493231,False
1105,HNEAP_RS12555,WP_012824463.1,502586714.0,zinc ribbon domain-containing protein,-0.214569916946593,-0.13232910570387899,-0.15047680302693303,-0.105450790840806,0.13453325343063,0.131527021527007,0.12302898089939,0.12454540315290101,False
1106,HNEAP_RS08015,WP_012824464.1,502586716.0,hypothetical protein,-0.0305952036954686,-0.0254044853304498,0.0412435469286113,0.144015848173963,0.0841367731936985,0.0831740217023157,0.0824419416575916,0.0832177487010252,False
1107,HNEAP_RS08020,WP_012824466.1,502586718.0,oxidoreductase,-0.0763979180815689,-0.0678106344369551,-0.107785404304916,0.0280654104717584,0.0600834519804828,0.0591983390084665,0.0569427040728547,0.0574271353858794,False
1108,HNEAP_RS08025,WP_012824467.1,502586719.0,TetR family transcriptional regulator,0.0024006074595047102,-0.0639688004578939,-0.0912548200100293,-0.0992187233282096,0.0774104368017029,0.0770276241548261,0.0747825058366381,0.0761720435755126,False
1109,HNEAP_RS08030,WP_012824468.1,502586720.0,NAD(P)-dependent oxidoreductase,-0.016912154956418003,0.0880983067629451,-0.28433958561623807,-0.0142394211325482,0.10862516521407699,0.10494980447567599,0.106458169166881,0.10338993991158901,False
1110,HNEAP_RS08035,WP_012824469.1,502586721.0,TetR/AcrR family transcriptional regulator,0.0755002570566091,-0.0258640086695436,-0.15298494900752801,0.0106417361814925,0.115766037447737,0.117332552512757,0.111569814401786,0.11103535798954402,False
1111,HNEAP_RS08040,WP_012824470.1,502586722.0,DUF1348 domain-containing protein,-0.0325380103304058,-0.10385444870585199,-0.05225547954102901,-0.23743719731349397,0.11231827695292099,0.11231827695292099,0.10851095905839699,0.111780699631204,False
1112,HNEAP_RS08050,WP_012824471.1,502586723.0,lytic transglycosylase,-0.199574438309014,-0.0386556294527065,-0.432807710537502,-0.0640705387411765,0.12987599911193,0.12542919506185302,0.12278186436394699,0.11868604566260402,False
1113,HNEAP_RS08055,WP_012824472.1,502586724.0,TraB family protein,-0.0295169455782173,-0.137811737103538,-0.0876211275982344,0.10280732667008902,0.072583928712815,0.0728615297508971,0.0721144980072542,0.0717645681535284,False
1114,HNEAP_RS08060,WP_012824474.1,502586726.0,DNA topoisomerase III,0.0659797060038425,0.0219494439873583,0.0574415222111681,0.0152587421240262,0.0508312701643596,0.0505231182756003,0.0470685834901642,0.0487206654639752,False
1115,HNEAP_RS12285,WP_012824475.1,502586727.0,conjugative transfer signal peptidase TraF,0.139535171468608,0.14066433111134802,-0.10698341201486802,-0.0152821995759566,0.101222694317668,0.0997354507348191,0.096916129442005,0.0971558885540925,False
1116,HNEAP_RS08070,WP_012824476.1,502586728.0,P-type conjugative transfer protein TrbL,-0.0299128251278074,-0.0795881419346737,-0.11202151097396801,0.0312156825261533,0.0825510019384562,0.0819277046689669,0.078650826880907,0.0787152071921046,False
1117,HNEAP_RS08075,WP_012824477.1,502586729.0,hypothetical protein,-0.14220033433576598,-0.0851290354645516,-0.16462703801775902,-0.12014286468995698,0.13350297196636002,0.129002523715086,0.12006341227257401,0.12251057010809802,False
1118,HNEAP_RS08080,WP_012824478.1,502586730.0,P-type conjugative transfer protein TrbJ,0.0360850460809528,-0.038273581312797005,-0.009795478014373941,0.12598065330443903,0.10876780312842199,0.10956302311228501,0.102045838968621,0.10218053999465199,False
1119,HNEAP_RS08085,WP_012824479.1,502586731.0,type IV transporter system CagE/TrbE/VirB,-0.019077459628335,-0.0196713802369662,-0.0226004273519908,-0.0305251510198101,0.0474841722879383,0.0470335968881967,0.0448552962117521,0.0462356898836213,False
1120,HNEAP_RS08090,WP_012824480.1,502586732.0,conjugal transfer protein TrbD,-0.0267324099536262,0.12513565623211198,0.038239684641804,0.275683122513987,0.266580682621294,0.25405206469236297,0.24388485789643102,0.24065816889120803,False
1121,HNEAP_RS08095,WP_012824481.1,502586733.0,conjugal transfer protein TrbC,-0.0549066389377705,0.205085484042175,0.0229841651519834,0.0758758429508493,0.135774372029549,0.130514875582493,0.129829413716032,0.13196372016327398,False
1122,HNEAP_RS08100,WP_012824482.1,502586734.0,N-acetyltransferase,0.0839133760994422,0.32235504758303,0.00996439825786798,0.24999595944242298,0.16745191157961403,0.162835285645863,0.14940466773720498,0.15104239188439003,False
1123,HNEAP_RS08105,WP_012824483.1,502586735.0,DUF1778 domain-containing protein,-0.395926251005211,0.11014298120957801,0.46709001891332397,-0.31330793578508803,0.262026994042976,0.235674924072286,0.20247632391734102,0.24035957065614202,False
1124,HNEAP_RS08110,WP_012824484.1,502586736.0,P-type conjugative transfer ATPase TrbB,0.0702083282326568,0.0983799129926502,-0.0102118874907084,-0.0162049793306875,0.0715608763832712,0.0692944539951329,0.0681271631173644,0.0695646802552123,False
1125,HNEAP_RS08115,WP_041600406.1,753844789.0,hypothetical protein,0.184334855527244,0.0843988752855377,0.0893993163486043,-0.020743342866858003,0.0671115278682445,0.0672247823192996,0.0640253781797188,0.067036474611655,False
1126,HNEAP_RS08120,WP_012824487.1,502586739.0,type II toxin-antitoxin system RelE/ParE family toxin,0.0303634481732305,0.0231443554135077,0.30518451266072805,0.10999216541751598,0.12259046415903001,0.11997733501528698,0.115428082657354,0.121421418014172,False
1127,HNEAP_RS08130,WP_081441129.1,1174219948.0,helix-turn-helix domain-containing protein,-0.121708317216205,-0.422455338743955,,,0.3718930958927629,0.389501011882437,,,False
1128,HNEAP_RS08135,WP_081441130.1,1174219949.0,hypothetical protein,-0.18801622724329003,-0.464110010411489,-0.39789357201978004,-0.592391909617848,0.176013718302335,0.17559215384322502,0.161904595494772,0.17934526765570202,False
1129,HNEAP_RS12290,WP_012824491.1,502586744.0,hypothetical protein,-0.0971189824829689,-0.0878145283084728,-0.0420733563762383,-0.0483926371764064,0.0732152392107584,0.0721455342500406,0.0680175262186168,0.0699427916428069,False
1130,HNEAP_RS08145,WP_012824492.1,502586745.0,hypothetical protein,-0.0872102333601059,0.0718519962240524,-0.133412218553134,-0.0937068151593498,0.0724158581486892,0.0703436672081041,0.0668302891163552,0.068374477395484,False
1131,HNEAP_RS08155,WP_012824494.1,502586747.0,addiction module antidote protein  HigA family,0.15242237755423402,0.288213821734248,-0.0395940615441251,-0.0169341612609277,0.172798181480781,0.165300219878847,0.15514286018519102,0.156090766782682,False
1132,HNEAP_RS08165,WP_041600407.1,753844790.0,hypothetical protein,-0.0282269236078517,-0.14868332926165198,0.0873430722421955,0.28913222629546803,0.0894907064849364,0.0908291153456651,0.0884992584938988,0.087893286793666,False
1133,HNEAP_RS08170,WP_012824497.1,502586750.0,hypothetical protein,-0.0777528069657368,0.021327273034266,-0.10890634733479303,0.0190405801374722,0.25820627000529894,0.255526732620425,0.234116589110437,0.23149219978285,False
1134,HNEAP_RS08175,WP_012824498.1,502586751.0,RES domain-containing protein,-0.0565626988218728,-0.0843072110726504,0.0104226132898733,0.0270460952661908,0.09671619349862401,0.09428873089159599,0.0902125429880362,0.0921608291600289,False
1135,HNEAP_RS12295,WP_012824499.1,502586752.0,hypothetical protein,-0.131998501114347,-0.265909460853598,-0.14976505029741,-0.138152835640602,0.117382447779488,0.119741090835841,0.11722117467468401,0.11692584739663602,False
1136,HNEAP_RS08185,WP_041600408.1,753844791.0,hypothetical protein,-0.19234844883969002,0.0150848584827722,0.24886716270429898,0.29214000852301003,0.211638941624302,0.20137661344213198,0.215660852163308,0.22214372281126502,False
1137,HNEAP_RS08190,WP_041600409.1,753844792.0,hypothetical protein,0.12467711491886399,-0.157052044201819,-0.00458933464708833,0.12960650666391402,0.17907679876380897,0.18577587645750798,0.17527615836534602,0.176272886484748,False
1138,HNEAP_RS08195,WP_012824501.1,502586754.0,hypothetical protein,-0.286281401477217,-0.24395494992222802,-0.19526246033099398,0.0720904095461172,0.22577046214163501,0.22051052798098603,0.19955478096496398,0.196954607590499,False
1139,HNEAP_RS08200,WP_012824502.1,502586755.0,hypothetical protein,0.26967634043224803,0.183549957114195,-0.141448958477174,0.0357659710035992,0.127782942402614,0.128526501402895,0.12246370170126102,0.123069594979665,False
1140,HNEAP_RS08205,WP_012824503.1,502586756.0,DUF3363 domain-containing protein,-0.0173018178571728,0.10527164862474099,-0.0410653883789336,0.0820207135421207,0.0876933176141219,0.0850121330183212,0.0840725894441595,0.08425605927138999,False
1141,HNEAP_RS08210,WP_012824504.1,502586757.0,hypothetical protein,0.0087451049107862,0.0492846486501587,-0.147528424852892,0.047941625737955004,0.0765535823952591,0.0754935991149155,0.0713231921727709,0.0710823318753971,False
1142,HNEAP_RS08215,WP_012824505.1,502586758.0,hypothetical protein,0.0246334335162428,-0.0042948646813398,0.0266693945054567,0.110129659030519,0.0752371486802065,0.0741295580633435,0.0712289882896854,0.0724373967028649,False
1143,HNEAP_RS08220,WP_012824506.1,502586759.0,hypothetical protein,0.13281071264369598,0.24667277808137397,-0.0050959273407354296,-0.0829722199544923,0.128710428534997,0.12629380099576,0.11665055454240801,0.11988675116654901,False
1144,HNEAP_RS08230,WP_012824508.1,502586761.0,DUF1738 domain-containing protein,-0.0662507444050496,-0.0174391126107589,-0.144835856849632,-0.033837831486294,0.0659298781344269,0.0645163905977703,0.0622895590032797,0.0628029103143496,False
1145,HNEAP_RS08235,WP_012824509.1,502586762.0,TRAG family protein,-0.0237570130279791,-0.0695856430495526,-0.0671750673560918,-0.0226632643034916,0.0430798616350308,0.042687287093499005,0.0404192440446683,0.0414212748309443,False
1146,HNEAP_RS08240,WP_012824510.1,502586763.0,single-stranded DNA-binding protein,0.24783268259714603,-0.0859923265949447,-0.0397676384964305,0.177719556744068,0.12149002590287199,0.12110779726769098,0.11581100386522099,0.11491767342014501,False
1147,HNEAP_RS08245,WP_012824512.1,502586765.0,cysteine hydrolase,-0.200627789996733,-0.254360080898563,-0.131550631160826,-0.106238018786422,0.130452809054657,0.129162664065495,0.123444862684387,0.127030737656077,False
1148,HNEAP_RS08250,WP_012824513.1,502586766.0,dihydrofolate reductase,-0.008814023903475441,-0.13945737436199301,0.0952539462636595,0.124241488626666,0.166328445659833,0.167656858737939,0.159569151572333,0.16209917842822,False
1149,HNEAP_RS08265,WP_012824515.1,502586768.0,hypothetical protein,-0.0168177098744097,-0.14198942749751198,-0.146256737230102,-0.0548863063558421,0.122641650988158,0.12017839093241699,0.108822468027006,0.11051293470504699,False
1150,HNEAP_RS08275,WP_012824517.1,502586770.0,ATPase,-0.24101717540894502,-0.0687468397599847,0.00157376140915601,-0.21556041648352203,0.111889277208755,0.105613703207348,0.101678617550617,0.10870697474050699,False
1151,HNEAP_RS12570,WP_012824518.1,502586771.0,aldehyde-activating protein,-0.127557366824593,-0.09890036988588599,0.0268044137571015,-0.094855532976263,0.146309844244201,0.144262362564545,0.132426290706033,0.140956155656349,False
1152,HNEAP_RS08280,WP_012824519.1,502586772.0,hypothetical protein,-0.301820261847205,-0.334637314839149,-0.17752081773098896,-0.17184690906504502,0.0943351119067154,0.0945062948170674,0.0909163276528963,0.0920596530998449,False
1153,HNEAP_RS08285,WP_012824520.1,502586773.0,hypothetical protein,0.255509612574524,0.19930270483757,0.0776916539246426,0.05501229258179701,0.0774492141232874,0.0770609759481817,0.0719806089391075,0.0737488646100051,False
1154,HNEAP_RS08290,WP_012824521.1,502586774.0,transglutaminase family protein,0.23517048384876102,0.107852098361182,-0.00533299548880874,-0.0381410728166505,0.12714571805669803,0.12764434204186198,0.12216085783364199,0.125623468249636,False
1155,HNEAP_RS08305,WP_081441131.1,1174219950.0,hypothetical protein,0.101643419308571,0.0660284725196008,0.131240204017384,0.17377634989202997,0.19135484451064003,0.189547864995894,0.171284371280705,0.17305867563698601,False
1156,HNEAP_RS08310,WP_012824525.1,502586778.0,P-type conjugative transfer protein TrbG,-0.16840839992216103,-0.0501593320881839,-0.0818035227973296,-0.0730801613670279,0.062971489439926,0.0613631117820359,0.0592754768950933,0.0609879017515187,False
1157,HNEAP_RS12300,WP_012824526.1,502586779.0,conjugation TrbI family protein,0.0115295522906214,0.0315239365883364,0.0564103504711387,-0.0845099149914908,0.0638359737007863,0.0622020071147925,0.0595526408605923,0.0625117523925122,False
1158,HNEAP_RS08320,WP_012824527.1,502586780.0,hypothetical protein,-0.441667759355499,-0.187460820580755,-0.29804042623022997,-0.134090672555945,0.222981242071288,0.21545925486672202,0.209024362948244,0.206705805572144,False
1159,HNEAP_RS12305,WP_012824528.1,502586781.0,ParA family protein,0.0928198029698984,0.0366460879196728,-0.0926769760288733,-0.0329937695804948,0.0558878991601024,0.0552326732080335,0.0520425755741024,0.0524867463247055,False
1160,HNEAP_RS12310,WP_012824529.1,502586782.0,parB-like partition protein,0.035108495310572994,0.0958164056058487,-0.0757882037801279,0.0830102317207775,0.090958393919305,0.0886398311011605,0.0862527317550699,0.0865831328736235,False
1161,HNEAP_RS08335,WP_012824530.1,502586783.0,hypothetical protein,0.262723183226941,0.273862274668441,0.00559330371339097,0.0588602548486801,0.33320576769326,0.33109160531981896,0.30587004511679,0.31517941716194,False
1162,HNEAP_RS08340,WP_012824531.1,502586784.0,hypothetical protein,0.22442738079696398,-0.48924553705069707,-0.00110956499876725,-0.0405146921384511,0.170925227487855,0.195993373289741,0.16864586734252301,0.17971156950309103,False
1163,HNEAP_RS08345,WP_081441132.1,1174219951.0,hypothetical protein,0.12056341140192801,0.12383172140844502,0.0265521947942713,0.00535058015470108,0.0564025924028912,0.0555237394579416,0.0527061370923409,0.05418273189097799,False
1164,HNEAP_RS08350,WP_012824533.1,502586786.0,low molecular weight phosphotyrosine protein phosphatase,0.0538153336899256,0.0594521503825913,-0.100216530974624,-0.0817372114164728,0.0999447152820426,0.0979492622596078,0.0943670904757188,0.0965805903952028,False
1165,HNEAP_RS08355,WP_012824534.1,502586787.0,amino acid permease,-0.0682371363984564,-0.0753693157208743,-0.12872522830432198,0.0326186110169492,0.0713367314556837,0.0706802861946765,0.067542267204808,0.0675215998278954,False
1166,HNEAP_RS08360,WP_012824535.1,502586788.0,exodeoxyribonuclease VII small subunit,-0.33812154201972094,-0.67289338966225,0.22614690680861202,0.12656115579121302,0.28535003670002396,0.30321050112956,0.268541128049684,0.28030375769229804,False
1167,HNEAP_RS08375,WP_012824538.1,502586791.0,6-carboxytetrahydropterin synthase QueD,-0.6302117545435141,-0.0629517340040552,-0.561250455528116,-0.525292829514297,0.31457504571962397,0.27841165871136897,0.268395292093179,0.270182786598998,False
1168,HNEAP_RS08385,WP_012824540.1,502586793.0,PAS/PAC sensor-containing diguanylate cyclase/phosphodiesterase,-0.0650771912203231,-0.0683590123194523,-0.0204300694842799,0.0473530787883734,0.0502795023434182,0.0492413930009965,0.0479464875076968,0.0486878663734209,False
1169,HNEAP_RS08390,WP_049772509.1,908628476.0,TatD family deoxyribonuclease,-0.0240401396353382,0.0232655515748799,-0.17568698366007096,-0.187025712101833,0.086182179306795,0.0843614151204244,0.0822331123425312,0.0850596404251993,False
1170,HNEAP_RS08395,WP_012824542.1,502586795.0,chemotaxis protein MotA,0.0457950190163142,-0.0839255138377633,0.0164494105781049,-0.14696431743409302,0.0795631995673144,0.0803613828486406,0.0732895304677342,0.0770559231507597,False
1171,HNEAP_RS08400,WP_012824543.1,502586796.0,OmpA/MotB domain-containing protein,-0.0416751134585968,-0.0247329760818331,-0.0177182141906239,-0.0040033783144448895,0.0717999364373186,0.0709962920895042,0.0680665582177929,0.0698975062632127,False
1172,HNEAP_RS08405,WP_012824544.1,502586797.0,HIT family protein,-0.120986476550274,-0.312105584517767,-0.368866212537319,-0.284159287639577,0.206173308182681,0.211188929346904,0.183864937891855,0.18436329694139897,False
1173,HNEAP_RS08410,WP_012824545.1,502586798.0,GGDEF domain-containing protein,-0.0453303631924387,-0.0622337852370862,-0.0267769949730532,-0.0228426956922404,0.05015544111657799,0.0496140655935713,0.0466444770309671,0.04781524133825799,False
