,locusId,sysName,type,scaffoldId,begin,end,strand,name,desc,GC,nTA,pval_raw_rep1,pval_corr_rep1,length_rep1,n_inserts_rep1,pval_raw_rep2,pval_corr_rep2,length_rep2,n_inserts_rep2,essentiality
1136,HNEAP_RS05720,HNEAP_RS05720,1,NC_013422.1,1238757,1239968,+,,cytochrome b,0.5041,27,2.5647838727975154e-20,6.175999565696417e-17,1211.0,1.0,1.1184591906895247e-19,2.6932497311803756e-16,1211.0,1.0,essential
1137,HNEAP_RS05725,HNEAP_RS05725,1,NC_013422.1,1239965,1240723,+,,cytochrome c1,0.498,31,4.6599063434045397e-14,1.1221054474918132e-10,758.0,0.0,1.1944448981892997e-13,2.876223314839834e-10,758.0,0.0,essential
1138,HNEAP_RS05730,HNEAP_RS05730,1,NC_013422.1,1240805,1242103,+,,PAS/PAC sensor-containing diguanylate cyclase,0.4988,37,0.09715124962644608,233.94020910048218,1298.0,42.0,0.17601957274455018,423.8551311688768,1298.0,43.0,nonessential
1139,HNEAP_RS05735,HNEAP_RS05735,5,NC_013422.1,1242178,1242253,-,,tRNA-Glu,0.6447,3,0.19663287202442295,473.4919558348105,75.0,1.0,0.21072343573728922,507.4220332553924,75.0,1.0,nonessential
1140,HNEAP_RS05740,HNEAP_RS05740,5,NC_013422.1,1242307,1242382,-,,tRNA-Glu,0.6447,3,0.047963187029568956,115.49535436720204,75.0,0.0,0.05264480080801909,126.76868034570997,75.0,0.0,ambiguous
1141,HNEAP_RS05745,HNEAP_RS05745,5,NC_013422.1,1242384,1242460,-,,tRNA-Arg,0.5974,4,0.04605959768587042,110.91151122757596,76.0,0.0,0.050618222825274,121.8886805632598,76.0,0.0,ambiguous
1142,HNEAP_RS05750,HNEAP_RS05750,5,NC_013422.1,1242462,1242537,-,,tRNA-Asn,0.5132,3,0.047963187029568956,115.49535436720204,75.0,0.0,0.05264480080801909,126.76868034570997,75.0,0.0,ambiguous
1143,HNEAP_RS05755,HNEAP_RS05755,1,NC_013422.1,1242912,1243421,-,,heme-binding protein,0.5647,8,0.9998107013184401,2407.544168774804,509.0,37.0,0.9995720991767731,2406.96961481767,509.0,35.0,nonessential
1144,HNEAP_RS05760,HNEAP_RS05760,1,NC_013422.1,1243900,1244241,+,,type IV pilus assembly PilZ,0.5292,15,0.9997224631880836,2407.331691356905,341.0,27.0,0.9996104761930739,2407.062026672922,341.0,26.0,nonessential
1145,HNEAP_RS05765,HNEAP_RS05765,1,NC_013422.1,1244353,1245912,+,,glycosyl transferase family 39,0.4949,55,2.49036406524059e-26,5.996796669099341e-23,1559.0,1.0,1.6728155952280566e-25,4.0281399533091605e-22,1559.0,1.0,essential
1146,HNEAP_RS05770,HNEAP_RS05770,1,NC_013422.1,1245955,1246437,+,,hypothetical protein,0.528,11,0.3635388508652665,875.4015528835617,482.0,17.0,0.24014499817768709,578.2691556118705,482.0,15.0,nonessential
1147,HNEAP_RS05775,HNEAP_RS05775,1,NC_013422.1,1246475,1247518,+,,dihydroorotase,0.5421,29,4.401675136414237e-16,1.0599233728485484e-12,1043.0,2.0,1.510651050469499e-15,3.6376477295305537e-12,1043.0,2.0,essential
1148,HNEAP_RS05780,HNEAP_RS05780,1,NC_013422.1,1247515,1248606,+,,tRNA pseudouridine(13) synthase TruD,0.5192,28,0.11072772177750878,266.6323540402411,1091.0,35.0,0.08698914008714118,209.46984932983594,1091.0,33.0,nonessential
1149,HNEAP_RS05785,HNEAP_RS05785,1,NC_013422.1,1248650,1248988,-,,monothiol glutaredoxin  Grx4 family,0.4572,12,0.007296255152025003,17.569382406076205,338.0,5.0,0.009606189547938461,23.131704431435814,338.0,5.0,nonessential
1150,HNEAP_RS05790,HNEAP_RS05790,1,NC_013422.1,1249049,1250692,-,,diguanylate cyclase response regulator,0.4866,33,2.4542233907774532e-09,5.909769924992107e-06,1643.0,24.0,2.378946029684535e-08,5.72850203948036e-05,1643.0,25.0,essential
1151,HNEAP_RS05795,HNEAP_RS05795,1,NC_013422.1,1251163,1253034,-,,dihydroxy-acid dehydratase,0.5337,46,1.2389460625415645e-33,2.9833821186000873e-30,1871.0,0.0,1.2649738383397035e-32,3.046057002722006e-29,1871.0,0.0,essential
1152,HNEAP_RS05800,HNEAP_RS05800,1,NC_013422.1,1253142,1253711,-,,L D-transpeptidase,0.4982,14,0.1921933162085197,462.80150543011547,569.0,18.0,0.23370288340993098,562.7565432511138,569.0,18.0,nonessential
1153,HNEAP_RS05805,HNEAP_RS05805,1,NC_013422.1,1253794,1255314,-,,amidophosphoribosyltransferase,0.5161,33,1.8467274504505625e-27,4.4469197006849544e-24,1520.0,0.0,1.2193766251259225e-26,2.9362589133032213e-23,1520.0,0.0,essential
1154,HNEAP_RS05810,HNEAP_RS05810,1,NC_013422.1,1255373,1255861,-,,colicin V production protein CvpA,0.501,12,0.01367721042275976,32.9347226980055,488.0,10.0,0.018708709722519527,45.05057301182702,488.0,10.0,nonessential
1155,HNEAP_RS05815,HNEAP_RS05815,1,NC_013422.1,1255905,1256669,-,,sporulation domain-containing protein,0.5542,15,0.028743632931874534,69.21466809995388,764.0,20.0,0.04107069008462238,98.89822172377069,764.0,20.0,nonessential
1156,HNEAP_RS05820,HNEAP_RS05820,1,NC_013422.1,1256653,1257957,-,,bifunctional folylpolyglutamate synthase/dihydrofolate synthase,0.5433,27,1.1624858341054537e-23,2.7992658885259327e-20,1304.0,0.0,5.869945426698781e-23,1.4134828587490664e-19,1304.0,0.0,essential
1157,HNEAP_RS05825,HNEAP_RS05825,1,NC_013422.1,1257954,1258826,-,,acetyl-CoA carboxylase carboxyltransferase subunit beta,0.5475,10,4.606354932468658e-16,1.1092102677384529e-12,872.0,0.0,1.3602741960275216e-15,3.275540264034272e-12,872.0,0.0,essential
1158,HNEAP_RS05830,HNEAP_RS05830,1,NC_013422.1,1258866,1259696,-,,tryptophan synthase subunit alpha,0.5439,14,2.5237649231451495e-15,6.07722593493352e-12,830.0,0.0,7.074037978800459e-15,1.7034283452951507e-11,830.0,0.0,essential
1159,HNEAP_RS05835,HNEAP_RS05835,1,NC_013422.1,1259693,1260949,-,,tryptophan synthase subunit beta,0.537,26,4.296711370186756e-21,1.0346480979409707e-17,1256.0,1.0,1.98136448954979e-20,4.771125690835895e-17,1256.0,1.0,essential
1160,HNEAP_RS05840,HNEAP_RS05840,1,NC_013422.1,1260942,1261583,-,,phosphoribosylanthranilate isomerase,0.5265,10,5.323051359396722e-12,1.2817907673427307e-08,641.0,0.0,1.179917277132968e-11,2.841240803336187e-08,641.0,0.0,essential
1161,HNEAP_RS05845,HNEAP_RS05845,1,NC_013422.1,1261738,1262553,-,,tRNA pseudouridine(38-40) synthase,0.5564,25,0.9732336949445859,2343.5467374265627,815.0,43.0,0.9886726931850306,2380.7238451895537,815.0,44.0,nonessential
1162,HNEAP_RS05850,HNEAP_RS05850,1,NC_013422.1,1262768,1264432,+,,TolC family protein,0.5165,32,0.9975811978863716,2402.1755245103827,1664.0,89.0,0.996908661227446,2400.55605623569,1664.0,86.0,nonessential
1163,HNEAP_RS05855,HNEAP_RS05855,1,NC_013422.1,1264434,1265567,+,,efflux RND transporter periplasmic adaptor subunit,0.5353,22,0.7102684103486617,1710.3263321195775,1133.0,48.0,0.7307550148102304,1759.6580756630349,1133.0,47.0,nonessential
1164,HNEAP_RS05860,HNEAP_RS05860,1,NC_013422.1,1265564,1268896,+,,AcrB/AcrD/AcrF family protein,0.5344,69,0.9997776853273415,2407.464666268238,3332.0,173.0,0.9999286138734762,2407.8281022073306,3332.0,172.0,nonessential
1165,HNEAP_RS05865,HNEAP_RS05865,1,NC_013422.1,1269101,1270981,+,,hypothetical protein,0.5141,45,0.6819895957538602,1642.2309465752953,1880.0,78.0,0.6520492345140083,1570.1345567097321,1880.0,75.0,nonessential
1166,HNEAP_RS05870,HNEAP_RS05870,1,NC_013422.1,1270978,1271643,+,,outer membrane lipoprotein LolB,0.5255,18,5.736502878267411e-11,1.3813498930867927e-07,665.0,1.0,1.2705052863272414e-10,3.059376729475997e-07,665.0,1.0,essential
1167,HNEAP_RS05875,HNEAP_RS05875,1,NC_013422.1,1271640,1272539,+,,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,0.5333,22,5.888862523334124e-15,1.4180380956188571e-11,899.0,1.0,1.74354078810402e-14,4.1984462177544803e-11,899.0,1.0,essential
1168,HNEAP_RS05880,HNEAP_RS05880,5,NC_013422.1,1272623,1272699,+,,tRNA-Gln,0.5714,1,0.19073238780696025,459.2835898391603,76.0,1.0,0.050618222825274,121.8886805632598,76.0,0.0,nonessential
1169,HNEAP_RS05885,HNEAP_RS05885,1,NC_013422.1,1272716,1273672,+,,ribose-phosphate pyrophosphokinase,0.5392,18,1.5345265101859465e-17,3.695139836527759e-14,956.0,0.0,5.0297292183556126e-17,1.2111587957800314e-13,956.0,0.0,essential
1170,HNEAP_RS05890,HNEAP_RS05890,1,NC_013422.1,1273919,1274533,+,,50S ribosomal protein L25,0.5203,9,2.8076840233161033e-05,0.06760903128145176,614.0,7.0,1.3298806873578342e-05,0.03202352695157665,614.0,6.0,nonessential
1171,HNEAP_RS05895,HNEAP_RS05895,1,NC_013422.1,1274658,1275242,+,,aminoacyl-tRNA hydrolase,0.506,11,1.41733272822786e-07,0.00034129372095726866,584.0,3.0,3.2866463535112055e-08,7.914244419254983e-05,584.0,2.0,essential
1172,HNEAP_RS05900,HNEAP_RS05900,1,NC_013422.1,1275315,1276409,+,,redox-regulated ATPase YchF,0.5397,15,0.9983481751452304,2404.022405749715,1094.0,63.0,0.9987282877800743,2404.937716974419,1094.0,62.0,nonessential
1173,HNEAP_RS05905,HNEAP_RS05905,1,NC_013422.1,1276522,1277529,+,,porphobilinogen synthase,0.5665,20,2.6679228298972943e-13,6.424358174392684e-10,1007.0,4.0,8.231449842897102e-13,1.9821331221696223e-09,1007.0,4.0,essential
1174,HNEAP_RS05910,HNEAP_RS05910,1,NC_013422.1,1278257,1279225,-,,DUF697 domain-containing protein,0.5459,19,0.16503622229080334,397.40722327625446,968.0,32.0,0.16807097578158597,404.71490968205904,968.0,31.0,nonessential
1175,HNEAP_RS05915,HNEAP_RS05915,1,NC_013422.1,1279241,1280572,-,,hypothetical protein,0.542,37,0.005255690046802105,12.655701632699468,1331.0,35.0,0.003805579607529612,9.163835694931306,1331.0,33.0,nonessential
1176,HNEAP_RS05920,HNEAP_RS05920,1,NC_013422.1,1280737,1282026,-,,EAL domain-containing protein,0.5101,27,0.7366005717317983,1773.7341767301702,1289.0,55.0,0.7179875980695208,1728.9141361514062,1289.0,53.0,nonessential
1177,HNEAP_RS05925,HNEAP_RS05925,1,NC_013422.1,1282299,1283225,+,,cation diffusion facilitator transporter,0.521,21,0.05475467202355834,131.84925023272848,926.0,27.0,0.023498156059354677,56.58355979092606,926.0,24.0,nonessential
1178,HNEAP_RS05930,HNEAP_RS05930,1,NC_013422.1,1283222,1283443,+,,hypothetical protein,0.5,8,0.9985572964933362,2404.5259699559538,221.0,18.0,0.9996011944189881,2407.039676160923,221.0,19.0,nonessential
1179,HNEAP_RS05935,HNEAP_RS05935,1,NC_013422.1,1283509,1285296,-,,ABC transporter ATP-binding protein,0.5235,40,0.6288926303926667,1514.3734539855416,1787.0,73.0,0.6367667352799067,1533.3342985540153,1787.0,71.0,nonessential
1180,HNEAP_RS05940,HNEAP_RS05940,1,NC_013422.1,1285373,1286902,-,,apolipoprotein N-acyltransferase,0.5464,32,2.6416225163336185e-24,6.361027019331353e-21,1529.0,2.0,1.6569516926091032e-23,3.9899396758027205e-20,1529.0,2.0,essential
1181,HNEAP_RS05945,HNEAP_RS05945,1,NC_013422.1,1286899,1287798,-,,ion transporter,0.5222,19,6.139778732031754e-05,0.14784587186732462,899.0,15.0,4.8105169624188306e-05,0.11583724845504544,899.0,14.0,nonessential
1182,HNEAP_RS05950,HNEAP_RS05950,1,NC_013422.1,1287874,1288359,-,,rRNA maturation RNase YbeY,0.5165,10,6.535618770776024e-07,0.0015737770000028666,485.0,2.0,1.123694680590866e-06,0.0027058567908628053,485.0,2.0,essential
1183,HNEAP_RS05955,HNEAP_RS05955,1,NC_013422.1,1288356,1289342,-,,PhoH family protein,0.5491,18,4.4326799233659034e-05,0.10673893255465096,986.0,17.0,0.0004307761428345603,1.0373089519456213,986.0,19.0,nonessential
1184,HNEAP_RS05960,HNEAP_RS05960,1,NC_013422.1,1289369,1290748,-,,tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB,0.5493,33,0.440758060348074,1061.3454093181622,1379.0,53.0,0.420259123163329,1011.9839685772962,1379.0,51.0,nonessential
1185,HNEAP_RS05965,HNEAP_RS05965,1,NC_013422.1,1290904,1291977,-,,tRNA dihydrouridine(20/20a) synthase DusA,0.554,24,0.8595485495259505,2069.792907258489,1073.0,49.0,0.9243465062105537,2225.8263869550133,1073.0,50.0,nonessential
1186,HNEAP_RS05970,HNEAP_RS05970,1,NC_013422.1,1291982,1293652,-,,ubiquinone biosynthesis regulatory protein kinase UbiB,0.5206,28,2.427886328159137e-25,5.846350278207202e-22,1670.0,3.0,7.778596477085985e-26,1.8730860316823054e-22,1670.0,2.0,essential
1187,HNEAP_RS05975,HNEAP_RS05975,1,NC_013422.1,1293649,1294398,-,,hypothetical protein,0.5267,15,1.8591120774156922e-08,4.4767418824169865e-05,749.0,5.0,6.526964967926188e-09,1.5716931642766263e-05,749.0,4.0,essential
1188,HNEAP_RS05980,HNEAP_RS05980,1,NC_013422.1,1294461,1295402,+,,CHAD domain-containing protein,0.482,26,0.910295528896668,2191.9916335831763,941.0,45.0,0.9162954940055386,2206.439549565337,941.0,44.0,nonessential
1189,GFF1190,,7,NC_013422.1,1295437,1297511,-,,hypothetical protein,0.5557,54,0.9999999999987944,2407.999999997097,2074.0,151.0,0.9999999999990564,2407.999999997728,2074.0,148.0,nonessential
1190,HNEAP_RS12245,HNEAP_RS12245,1,NC_013422.1,1297751,1298452,+,,hypothetical protein,0.5328,11,0.9999998023951929,2407.9995241676247,701.0,57.0,0.9999999270282413,2407.9998242840047,701.0,57.0,nonessential
1191,HNEAP_RS05995,HNEAP_RS05995,1,NC_013422.1,1298813,1299316,+,,SUF system Fe-S cluster assembly regulator,0.5615,6,0.9274845418617528,2233.3827768031006,503.0,26.0,0.616595819293785,1484.7627328594344,503.0,20.0,nonessential
1192,HNEAP_RS06000,HNEAP_RS06000,1,NC_013422.1,1299390,1300874,+,,Fe-S cluster assembly protein SufB,0.5407,39,3.1991718980270046e-22,7.703605930449027e-19,1484.0,3.0,1.839353330554389e-21,4.429162819974969e-18,1484.0,3.0,essential
1193,HNEAP_RS06005,HNEAP_RS06005,1,NC_013422.1,1300915,1301673,+,,Fe-S cluster assembly ATPase SufC,0.5217,13,4.6599063434045397e-14,1.1221054474918132e-10,758.0,0.0,1.1944448981892997e-13,2.876223314839834e-10,758.0,0.0,essential
1194,HNEAP_RS06010,HNEAP_RS06010,1,NC_013422.1,1301670,1302950,+,,Fe-S cluster assembly protein SufD,0.5597,23,4.461509578950937e-20,1.0743315066113856e-16,1280.0,2.0,2.054573319351791e-19,4.947412552999113e-16,1280.0,2.0,essential
1195,HNEAP_RS06015,HNEAP_RS06015,1,NC_013422.1,1302962,1304191,+,,cysteine desulfurase,0.565,27,0.032066414156175185,77.21592528806984,1229.0,36.0,0.016457429064624357,39.629489187615455,1229.0,33.0,nonessential
1196,HNEAP_RS06020,HNEAP_RS06020,1,NC_013422.1,1304200,1304745,+,,putative Fe-S cluster assembly protein SufT,0.5568,14,2.5977561046378015e-10,6.255396699967826e-07,545.0,0.0,1.1663541523404259e-08,2.8085807988357454e-05,545.0,1.0,essential
1197,HNEAP_RS06025,HNEAP_RS06025,1,NC_013422.1,1304774,1305112,+,,(2Fe-2S)-binding protein,0.5457,13,0.13499185680857448,325.0603911950473,338.0,9.0,0.15990029250736557,385.0399043577363,338.0,9.0,nonessential
1198,HNEAP_RS06030,HNEAP_RS06030,1,NC_013422.1,1305146,1305574,+,,iron-sulfur cluster assembly accessory protein,0.5058,12,0.0017888736642772257,4.307607783579559,428.0,6.0,0.015402752425650684,37.08982784096685,428.0,8.0,nonessential
1199,HNEAP_RS06035,HNEAP_RS06035,1,NC_013422.1,1305567,1306004,+,,Fe-S metabolism associated SufE,0.5,11,3.9285260395917084e-07,0.0009459890703336834,437.0,1.0,3.546211520420497e-08,8.539277341172557e-05,437.0,0.0,essential
1200,HNEAP_RS06040,HNEAP_RS06040,1,NC_013422.1,1306051,1306272,-,,hypothetical protein,0.4685,4,0.8288125969069827,1995.7807333520143,221.0,11.0,0.8522358399639341,2052.1839026331536,221.0,11.0,nonessential
1201,HNEAP_RS06045,HNEAP_RS06045,1,NC_013422.1,1306348,1307127,-,,oxidoreductase molybdopterin-binding protein,0.4962,23,0.02261648008459247,54.46048404369867,779.0,20.0,0.02010558167793307,48.41424068046284,779.0,19.0,nonessential
1202,HNEAP_RS06050,HNEAP_RS06050,1,NC_013422.1,1307181,1307825,-,,cytochrome b561,0.5209,15,0.1528785602605395,368.1315731073791,644.0,20.0,0.0382928474869521,92.20917674858066,644.0,16.0,nonessential
1203,HNEAP_RS06055,HNEAP_RS06055,1,NC_013422.1,1308088,1308492,+,,ECF subfamily RNA polymerase sigma-24 subunit,0.5235,10,0.01972610970340477,47.50047216579869,404.0,8.0,0.011807928466618928,28.43349174761838,404.0,7.0,nonessential
1204,HNEAP_RS06060,HNEAP_RS06060,1,NC_013422.1,1308489,1311455,-,,Tn3 family transposase,0.6471,27,0.9999999999999999,2407.9999999999995,2966.0,218.0,0.9999999999999999,2407.9999999999995,2966.0,213.0,nonessential
1205,HNEAP_RS06065,HNEAP_RS06065,1,NC_013422.1,1311463,1312023,-,,transposase,0.6132,4,0.9937040700929954,2392.839400783933,560.0,34.0,0.9812064583245158,2362.745151645434,560.0,31.0,nonessential
1206,HNEAP_RS06070,HNEAP_RS06070,1,NC_013422.1,1312142,1313143,-,,DUF3330 domain-containing protein,0.6347,8,0.9677720616157899,2330.395124370822,1001.0,51.0,0.9452334891656211,2276.122241910816,1001.0,48.0,nonessential
1207,HNEAP_RS06075,HNEAP_RS06075,1,NC_013422.1,1313140,1313376,-,,hypothetical protein,0.6624,3,0.7695693457258974,1853.122984507961,236.0,11.0,0.7984493468078228,1922.6660271132373,236.0,11.0,nonessential
1208,GFF1209,,7,NC_013422.1,1313373,1313610,-,,hypothetical protein,0.6975,0,0.985608583180198,2373.345468297917,237.0,16.0,0.9890408512634087,2381.610369842288,237.0,16.0,nonessential
1209,HNEAP_RS06085,HNEAP_RS06085,1,NC_013422.1,1313628,1315325,-,,mercury(II) reductase,0.6643,17,0.931701344479159,2243.5368375058147,1697.0,79.0,0.9347718509922862,2250.930617189425,1697.0,77.0,nonessential
1210,HNEAP_RS06090,HNEAP_RS06090,1,NC_013422.1,1315366,1315788,-,,mercury transporter MerC,0.6619,2,0.9999566905193982,2407.8957107707106,422.0,34.0,0.9999764879959073,2407.943383094145,422.0,34.0,nonessential
1211,HNEAP_RS06095,HNEAP_RS06095,1,NC_013422.1,1315824,1316099,-,,mercuric transport protein periplasmic component,0.6232,3,0.9964540701967621,2399.461401033803,275.0,20.0,0.9975025095991159,2401.9860431146712,275.0,20.0,nonessential
1212,HNEAP_RS06100,HNEAP_RS06100,1,NC_013422.1,1316113,1316463,-,,mercuric ion transporter MerT,0.6268,7,0.9584620469108401,2307.976608961303,350.0,20.0,0.9138111551569751,2200.457261617996,350.0,18.0,nonessential
1213,HNEAP_RS06105,HNEAP_RS06105,1,NC_013422.1,1316534,1316968,+,,Hg(II)-responsive transcriptional regulator,0.6161,4,0.9332383716172764,2247.2379988544017,434.0,23.0,0.9491058180041825,2285.446809754071,434.0,23.0,nonessential
1214,HNEAP_RS12525,HNEAP_RS12525,1,NC_013422.1,1317014,1317184,+,,ECF subfamily RNA polymerase sigma-24 subunit,0.5146,9,0.9813412139458381,2363.069643181578,170.0,12.0,0.9850936129843928,2372.105420066418,170.0,12.0,nonessential
1215,HNEAP_RS06110,HNEAP_RS06110,1,NC_013422.1,1317181,1317822,+,,DUF1109 domain-containing protein,0.5405,17,0.9999999994258746,2407.999998617506,641.0,60.0,0.9999999995234057,2407.999998852361,641.0,59.0,nonessential
1216,HNEAP_RS06115,HNEAP_RS06115,1,NC_013422.1,1317871,1318197,-,,DUF4282 domain-containing protein,0.5107,9,0.46778115990429225,1126.4170330495358,326.0,12.0,0.6234331863690734,1501.2271127767287,326.0,13.0,nonessential
1217,HNEAP_RS06120,HNEAP_RS06120,1,NC_013422.1,1318259,1319029,-,,inositol-phosphate phosphatase,0.559,21,2.8663054764931637e-14,6.902063587395538e-11,770.0,0.0,7.457323747395886e-14,1.7957235583729295e-10,770.0,0.0,essential
1218,HNEAP_RS06125,HNEAP_RS06125,5,NC_013422.1,1319195,1319279,+,,tRNA-Leu,0.5176,5,0.03331324947128111,80.2183047268449,84.0,0.0,0.03697584820063623,89.03784246713204,84.0,0.0,ambiguous
1219,HNEAP_RS06130,HNEAP_RS06130,1,NC_013422.1,1319591,1320097,-,,DNA starvation/stationary phase protection protein,0.5286,8,0.9234410732632894,2223.646104418001,506.0,26.0,0.9423053947172058,2269.0713904790314,506.0,26.0,nonessential
1220,HNEAP_RS06135,HNEAP_RS06135,1,NC_013422.1,1320349,1322070,+,,glutamine--tRNA ligase/YqeY domain fusion protein,0.5482,46,3.884487362698484e-29,9.35384556937795e-26,1721.0,1.0,3.1905500553567744e-28,7.682844533299113e-25,1721.0,1.0,essential
1221,HNEAP_RS06140,HNEAP_RS06140,1,NC_013422.1,1322128,1323432,-,,pyridine nucleotide-disulfide oxidoreductase,0.5241,29,0.27777797176505065,668.889356010242,1304.0,47.0,0.35594098369553523,857.1058887388489,1304.0,47.0,nonessential
1222,HNEAP_RS06145,HNEAP_RS06145,1,NC_013422.1,1323758,1324702,-,,sulfur oxidation protein,0.473,30,0.7538426056267762,1815.252994349277,944.0,41.0,0.8510891359775946,2049.422639434048,944.0,42.0,nonessential
1223,HNEAP_RS06150,HNEAP_RS06150,1,NC_013422.1,1324918,1325568,-,,ribonuclease HII,0.51,18,0.7757607812424934,1868.031961231924,650.0,29.0,0.765749947884749,1843.9258745064758,650.0,28.0,nonessential
1224,HNEAP_RS06155,HNEAP_RS06155,1,NC_013422.1,1325613,1326848,+,,lipid-A-disaccharide synthase,0.5704,19,2.572985751945447e-19,6.195749690684636e-16,1235.0,2.0,1.8827755843150174e-17,4.533723607030562e-14,1235.0,3.0,essential
1225,HNEAP_RS06160,HNEAP_RS06160,1,NC_013422.1,1326853,1327638,-,,acetylornithine deacetylase,0.57,14,0.19937868068338244,480.1038630855849,785.0,26.0,0.1923348029600943,463.1422055279071,785.0,25.0,nonessential
1226,HNEAP_RS06165,HNEAP_RS06165,1,NC_013422.1,1327667,1328404,-,,ATPase AAA,0.5921,11,0.9791709073639376,2357.843544932362,737.0,40.0,0.9865941272765726,2375.718658481987,737.0,40.0,nonessential
1227,HNEAP_RS06170,HNEAP_RS06170,1,NC_013422.1,1328397,1329899,-,,integrase,0.6094,21,0.9999999999994605,2407.999999998701,1502.0,120.0,0.9999999999999274,2407.9999999998254,1502.0,120.0,nonessential
1228,HNEAP_RS06175,HNEAP_RS06175,1,NC_013422.1,1330002,1330379,-,,hypothetical protein,0.5608,6,0.8264451086283974,1990.0798215771808,377.0,18.0,0.8565151058409958,2062.4883748651177,377.0,18.0,nonessential
1229,HNEAP_RS06180,HNEAP_RS06180,1,NC_013422.1,1330410,1332635,-,,DNA topoisomerase IV subunit A,0.5764,36,4.2438790075441587e-32,1.0219260650166334e-28,2225.0,5.0,1.0507852874272705e-36,2.5302909721248672e-33,2225.0,1.0,essential
1230,HNEAP_RS06185,HNEAP_RS06185,1,NC_013422.1,1332702,1333832,-,,LPS export ABC transporter permease LptG,0.5411,30,1.3846568080049536e-08,3.334253593675929e-05,1130.0,13.0,6.598718149298726e-10,1.5889713303511332e-06,1130.0,10.0,essential
