,locusId,sysName,type,scaffoldId,begin,end,strand,name,desc,GC,nTA,pvalInitial_r1,pvalCorrected_r1,length_r1,inserts_r1,lg_r1,predictedInsertionRate_r1,pvalInitial_r2,pvalCorrected_r2,length_r2,inserts_r2,lg_r2,predictedInsertionRate_r2
544,HNEAP_RS10085,HNEAP_RS10085,1,NC_013422.1,2169947,2170684,-,,orotate phosphoribosyltransferase,0.5379,16,1.0907442667226818e-13,8.377557306115459e-18,737,0,396.43230000000005,0.051954467694894216,2.72387129821169e-13,2.4402215771045472e-17,737,0,396.43230000000005,0.0505782022394084
545,HNEAP_RS10135,HNEAP_RS10135,1,NC_013422.1,2178858,2179679,+,,outer membrane protein assembly factor BamD,0.545,24,2.2500882232470896e-10,1.0256493399602189e-14,821,4,447.44500000000005,0.05264023962394004,5.514825613059054e-10,3.071739483772599e-14,821,4,447.44500000000005,0.05124580818084695
546,HNEAP_RS10175,HNEAP_RS10175,1,NC_013422.1,2188306,2188698,-,,30S ribosomal protein S9,0.5674,6,1.888439984715766e-05,7.143051193719451e-08,392,2,222.4208,0.054803801766281794,2.0746810697119665e-07,4.6332964428719004e-10,392,0,222.4208,0.053352057911582686
547,HNEAP_RS10180,HNEAP_RS10180,1,NC_013422.1,2188716,2189144,-,,50S ribosomal protein L13,0.5291,10,2.967439288505232e-08,1.7761117143359536e-10,428,0,226.4548,0.051104496853259955,5.048960556702721e-08,3.269382876464137e-10,428,0,226.4548,0.049750746988047934
548,HNEAP_RS10200,HNEAP_RS10200,1,NC_013422.1,2191507,2192316,-,,indole-3-glycerol-phosphate synthase,0.584,7,4.0164961443282925e-11,7.975863574832706e-17,809,3,472.45599999999996,0.05640715585391005,1.000105944228921e-10,2.6391197818988137e-16,809,3,472.45599999999996,0.054912939408467185
549,HNEAP_RS10205,HNEAP_RS10205,1,NC_013422.1,2192309,2193367,-,,anthranilate phosphoribosyltransferase,0.6081,14,2.46609226307837e-19,1.5390103237711366e-28,1058,0,643.3697999999999,0.058734916908840244,9.174619609513388e-19,8.83333814740917e-28,1058,0,643.3697999999999,0.05717903844912482
550,HNEAP_RS10210,HNEAP_RS10210,1,NC_013422.1,2193678,2194604,+,,glycine--tRNA ligase subunit alpha,0.5912,21,5.171436333442334e-17,2.2598286161189423e-24,926,0,547.4512,0.0571025865425199,1.6330610108307242e-16,9.970486470643439e-24,926,0,547.4512,0.05558994825048938
551,HNEAP_RS10215,HNEAP_RS10215,1,NC_013422.1,2194652,2196730,+,,glycine--tRNA ligase subunit beta,0.5974,27,2.8337306738148585e-37,2.310840366711165e-54,2078,0,1241.3972,0.05770142963548951,3.7413013205738026e-36,6.706096039234623e-53,2078,0,1241.3972,0.05617292808667517
552,HNEAP_RS10220,HNEAP_RS10220,1,NC_013422.1,2196737,2197510,+,,1-acyl-sn-glycerol-3-phosphate acyltransferase,0.5633,14,8.363289503297002e-13,7.531747524427374e-18,773,1,435.4309,0.05440779262415674,2.1177959874051087e-12,2.3776186686074923e-17,773,1,435.4309,0.05296653898765337
553,HNEAP_RS10250,HNEAP_RS10250,1,NC_013422.1,2200992,2202254,-,,malate dehydrogenase,0.6002,23,1.9841352761574786e-15,6.052620104803178e-25,1262,6,757.4523999999999,0.057971874903282206,8.945318909038508e-17,2.0597564756691654e-26,1262,4,757.4523999999999,0.056436209303017126
554,HNEAP_RS10290,HNEAP_RS10290,1,NC_013422.1,2212638,2213801,-,,8-amino-7-oxononanoate synthase,0.6306,19,1.7220913436269196e-19,1.3891859433394035e-30,1163,1,733.3878000000001,0.060908137810746034,1.487598557094354e-20,1.3382306723059506e-31,1163,0,733.3878000000001,0.05929469108044421
555,HNEAP_RS10295,HNEAP_RS10295,1,NC_013422.1,2213831,2215792,+,,sensor histidine kinase,0.5622,34,0.11440711556827206,1.7659460622806002e-05,1961,67,1102.4742,0.054301546268952464,3.859362117359998e-06,2.6759288349177424e-13,1961,40,1102.4742,0.05286310708123332
556,HNEAP_RS10300,HNEAP_RS10300,1,NC_013422.1,2215848,2217227,+,,sigma-54-dependent Fis family transcriptional regulator,0.5703,21,7.306913611617503e-12,1.2360055397868663e-19,1379,13,786.4437,0.05508390579363854,4.037001245377037e-10,2.1218236777925886e-17,1379,15,786.4437,0.05362474202850828
557,HNEAP_RS10310,HNEAP_RS10310,1,NC_013422.1,2218620,2219090,+,,thiosulfate oxidation carrier protein SoxY,0.5456,12,0.0016250039887706642,1.902118206883301e-05,470,7,256.43199999999996,0.05269819218132418,0.0002495387499336833,1.898693800830437e-06,470,5,256.43199999999996,0.05130222558434879
558,HNEAP_RS10315,HNEAP_RS10315,1,NC_013422.1,2219148,2219453,+,,thiosulfate oxidation carrier complex protein SoxZ,0.4641,8,4.32207867457261e-06,8.41624049201866e-07,305,0,141.5505,0.04482630313664325,6.312174255325463e-06,1.2293787231226837e-06,305,0,141.5505,0.04363886160868086
559,HNEAP_RS10335,HNEAP_RS10335,1,NC_013422.1,2222591,2223574,-,,lipid A biosynthesis acyltransferase,0.5772,19,2.1402696047861365e-16,1.911988560089606e-23,983,1,567.3876,0.05575036020355631,1.742739922783765e-17,1.5049599754254964e-24,983,0,567.3876,0.05427354216877956
560,HNEAP_RS10340,HNEAP_RS10340,1,NC_013422.1,2223571,2225022,-,,potassium transporter,0.553,29,5.6100981780178e-23,8.80175369245754e-32,1451,2,802.403,0.05341294038906209,3.194243665408995e-22,7.269106355222807e-31,1451,2,802.403,0.05199804022753828
561,HNEAP_RS10345,HNEAP_RS10345,1,NC_013422.1,2225052,2226428,-,,Trk system potassium transporter TrkA,0.5955,16,3.643354207906204e-23,3.3812830397415203e-34,1376,1,819.408,0.05751791320377301,3.476444743905828e-24,3.673580620524295e-35,1376,0,819.408,0.05599427297558598
562,HNEAP_RS10350,HNEAP_RS10350,1,NC_013422.1,2226454,2227839,-,,sigma-54-dependent Fis family transcriptional regulator,0.57,24,4.3728879087891505e-25,8.671431974157145e-35,1385,0,789.4499999999999,0.05505492951494645,2.4417319688857315e-24,7.34017784449377e-34,1385,0,789.4499999999999,0.05359653332675735
563,HNEAP_RS10355,HNEAP_RS10355,1,NC_013422.1,2227852,2230347,-,,hypothetical protein,0.5629,42,4.944649099621731e-15,4.782369182465474e-27,2495,33,1404.4354999999998,0.05436915758590063,4.1087182544467984e-15,4.608748353179932e-27,2495,31,1404.4354999999998,0.0529289273853188
564,HNEAP_RS10370,HNEAP_RS10370,1,NC_013422.1,2232386,2233321,-,,methionyl-tRNA formyltransferase,0.6122,23,1.4239040107253298e-15,1.0622376950081977e-23,935,1,572.4069999999999,0.059130926050965295,4.408414367921763e-15,4.892261087477132e-23,935,1,572.4069999999999,0.05756455737305413
565,HNEAP_RS10375,HNEAP_RS10375,1,NC_013422.1,2233318,2233833,-,,peptide deformylase,0.5543,6,1.616146080446969e-06,2.2441754512005515e-09,515,3,285.4645,0.05353850426339442,2.7982948522477473e-06,4.470471927811049e-09,515,3,285.4645,0.05212027793512562
566,HNEAP_RS10395,HNEAP_RS10395,1,NC_013422.1,2237151,2239655,+,,DNA topoisomerase I,0.584,44,9.435362399323655e-37,4.681811124860311e-55,2504,5,1462.336,0.05640715585391006,1.8066713617563392e-35,2.1369920054942753e-53,2504,5,1462.336,0.0549129394084672
567,HNEAP_RS10400,HNEAP_RS10400,1,NC_013422.1,2239725,2240282,+,,tRNA threonylcarbamoyladenosine biosynthesis protein RimN,0.6308,9,0.0011936388072189648,2.231429631663342e-07,557,9,351.35560000000004,0.060927455329874085,0.00428884210613725,1.6264170396647342e-06,557,10,351.35560000000004,0.059313496881611485
568,HNEAP_RS10405,HNEAP_RS10405,1,NC_013422.1,2240463,2241404,+,,oxygen-dependent coproporphyrinogen oxidase,0.5924,22,2.817038542406914e-17,8.333039187575876e-25,941,0,557.4484,0.05721849165728821,3.505070886766913e-15,2.1350496339421008e-22,941,1,557.4484,0.05570278305749309
569,HNEAP_RS10430,HNEAP_RS10430,1,NC_013422.1,2243987,2245030,+,,biotin synthase BioB,0.5996,11,2.8947758512904967e-11,9.198724053217114e-19,1043,7,625.3828,0.05791392234589806,8.51339883715804e-11,4.127513729659351e-18,1043,7,625.3828,0.05637979189951529
570,HNEAP_RS10495,HNEAP_RS10495,1,NC_013422.1,2261083,2262591,-,,anthranilate synthase component I,0.5918,30,2.5377193037212686e-20,1.58332627407388e-31,1508,5,892.4344,0.05716053909990406,1.4122335511047344e-19,1.5467908467827615e-30,1508,5,892.4344,0.05564636565399123
571,HNEAP_RS10500,HNEAP_RS10500,1,NC_013422.1,2262695,2263375,-,,phosphoglycolate phosphatase,0.5389,15,3.192858158730454e-11,6.2718562770901524e-15,680,1,366.45200000000006,0.05205105529053448,2.552445122462663e-12,4.3954720515047e-16,680,0,366.45200000000006,0.050672231245244816
572,HNEAP_RS10510,HNEAP_RS10510,1,NC_013422.1,2264084,2264779,-,,ribulose-phosphate 3-epimerase,0.5647,9,5.976052998158998e-13,1.1776964469221166e-17,695,0,392.4665,0.0545430152580531,1.416535656501136e-12,3.4036216438283525e-17,695,0,392.4665,0.05309817959582435
573,HNEAP_RS10520,HNEAP_RS10520,1,NC_013422.1,2265503,2267269,-,,arginine--tRNA ligase,0.5739,39,8.705248107476167e-32,1.8288965867629597e-44,1766,0,1013.5074,0.055431621137943456,7.801603280270426e-31,2.8414762881162664e-43,1766,0,1013.5074,0.05396324644951938
574,HNEAP_RS10560,HNEAP_RS10560,1,NC_013422.1,2277583,2278851,-,,3-deoxy-D-manno-octulosonic acid transferase,0.5847,31,2.6676779081661993e-21,7.4708013793045e-31,1268,1,741.3996,0.05647476717085823,1.2486212447761746e-20,5.415403771206627e-30,1268,1,741.3996,0.05497875971255268
575,HNEAP_RS10565,HNEAP_RS10565,1,NC_013422.1,2278897,2279847,+,,lipid A biosynthesis acyltransferase,0.5783,15,1.5852727884826486e-14,3.1590820721817556e-21,950,2,549.385,0.05585660655876059,2.484774880421363e-15,4.758120700201778e-22,950,1,549.385,0.05437697407519961
576,HNEAP_RS10600,HNEAP_RS10600,1,NC_013422.1,2285627,2286790,-,,glycosyl transferase,0.579,22,8.284711320761967e-15,1.1836889706531473e-22,1163,5,673.377,0.05592421787570876,2.664641313386716e-16,2.7718976828912013e-24,1163,3,673.377,0.054442794379285106
577,HNEAP_RS10605,HNEAP_RS10605,1,NC_013422.1,2286881,2287552,+,,hypothetical protein,0.5164,22,0.00016767167814224466,1.2894935760756224e-06,671,10,346.5044,0.04987783438862869,9.420314608792288e-06,4.1445473139406827e-08,671,7,346.5044,0.04855657861392544
578,HNEAP_RS10610,HNEAP_RS10610,1,NC_013422.1,2287549,2288553,+,,hypothetical protein,0.5552,22,1.982493595123329e-15,1.5531464274010889e-21,1004,2,557.4208,0.05362543309947065,6.482619273469875e-15,6.6226549822357104e-21,1004,2,557.4208,0.05220490404037839
579,HNEAP_RS10620,HNEAP_RS10620,1,NC_013422.1,2289013,2289948,-,,branched-chain amino acid transaminase,0.5256,30,3.591866165911869e-17,6.97964989584205e-22,935,0,491.436,0.05076644026851905,1.1470043596338668e-16,2.6224424590522274e-21,935,0,491.436,0.04942164546762047
580,HNEAP_RS10640,HNEAP_RS10640,2,NC_013422.1,2291387,2294285,-,,23S ribosomal RNA,0.5333,121,1.0722261630848924e-51,2.7587323844844444e-67,2898,0,1545.5034,0.051510164754949024,3.91900673145319e-50,1.778309673143398e-65,2898,0,1545.5034,0.05014566881256088
581,HNEAP_RS10655,HNEAP_RS10655,2,NC_013422.1,2295002,2296539,-,,16S ribosomal RNA,0.5364,62,9.277022834983125e-28,3.079470830519315e-36,1537,0,824.4467999999999,0.05180958630143382,6.2562165944950656e-27,2.844095779006986e-35,1537,0,824.4467999999999,0.05043715873065376
582,HNEAP_RS10660,HNEAP_RS10660,1,NC_013422.1,2296872,2298080,-,,tyrosine--tRNA ligase,0.5343,27,5.673164634738108e-22,1.5923975820239353e-28,1208,0,645.4344,0.051606752350589286,2.5427229360420662e-21,9.072517832797707e-28,1208,0,645.4344,0.050239697818397294
583,HNEAP_RS10665,HNEAP_RS10665,1,NC_013422.1,2298152,2299639,+,,hypothetical protein,0.5403,36,3.992973895069717e-17,1.3267263547592238e-24,1487,8,803.4261,0.05218627792443083,1.9719134904978241e-16,9.267903541610583e-24,1487,8,803.4261,0.0508038718534158
584,HNEAP_RS10675,HNEAP_RS10675,1,NC_013422.1,2300840,2302009,-,,citrate synthase,0.5726,21,3.8425829720109864e-13,1.9883082839764548e-20,1169,7,669.3694,0.05530605726361113,1.9375838533033557e-13,1.0410375437781282e-20,1169,6,669.3694,0.053841008741932046
585,HNEAP_RS10685,HNEAP_RS10685,1,NC_013422.1,2302476,2303510,-,,N-acetyl-gamma-glutamyl-phosphate reductase,0.572,23,2.142649428291823e-10,1.4937447740420816e-16,1034,8,591.448,0.055248104706226965,1.14245803859342e-10,7.962247438432435e-17,1034,7,591.448,0.05378459133843019
586,HNEAP_RS10700,HNEAP_RS10700,1,NC_013422.1,2306116,2306898,+,,type I methionyl aminopeptidase,0.5696,17,5.874374385811121e-13,2.8153209172034433e-18,782,1,445.42719999999997,0.05501629447669035,1.5042414835082508e-12,9.137564692622641e-18,782,1,445.42719999999997,0.05355892172442279
587,HNEAP_RS10725,HNEAP_RS10725,1,NC_013422.1,2312120,2313547,+,,argininosuccinate lyase,0.6015,20,7.981358962181348e-26,8.063625836607421e-38,1427,0,858.3405,0.05809743877761455,4.695232059602185e-25,8.285249653942826e-37,1427,0,858.3405,0.05655844701060448
588,HNEAP_RS10735,HNEAP_RS10735,1,NC_013422.1,2314369,2315046,+,,pyridoxamine 5'-phosphate oxidase,0.5959,9,5.022477864266455e-09,4.699079715018357e-14,677,3,403.4243,0.05755654824202911,7.462685416453384e-08,1.3267524020996895e-12,677,4,403.4243,0.05603188457792055
589,HNEAP_RS10775,HNEAP_RS10775,1,NC_013422.1,2319503,2320462,+,,hydroxymethylbilane synthase,0.6125,14,1.540356267603542e-12,2.3411583523716014e-20,959,4,587.3875,0.05915990232965738,4.478289743050054e-12,1.032578831877536e-19,959,4,587.3875,0.05759276607480506
590,HNEAP_RS10780,HNEAP_RS10780,1,NC_013422.1,2320524,2321294,+,,uroporphyrinogen-III synthase,0.6096,12,2.325305196243995e-07,6.904463685314689e-13,770,7,469.392,0.058879798302300626,4.884344977861502e-07,2.0336461828321743e-12,770,7,469.392,0.057320081957879444
591,HNEAP_RS12385,HNEAP_RS12385,1,NC_013422.1,2323808,2325190,-,,GGDEF domain-containing protein,0.5517,25,0.000844004253649584,4.654370057526158e-08,1382,33,762.4494,0.05328737651472975,0.0028394392931316557,3.2505667194756403e-07,1382,34,762.4494,0.051875802519950935
592,HNEAP_RS10805,HNEAP_RS10805,1,NC_013422.1,2326097,2326798,-,,DSBA oxidoreductase,0.5342,18,0.0011995881367158595,5.796156543213092e-06,701,13,374.4742,0.05159709359102526,0.0019389106328360573,1.1164016351341408e-05,701,13,374.4742,0.050230294917813646
593,HNEAP_RS10810,HNEAP_RS10810,1,NC_013422.1,2326968,2328185,-,,c-type cytochrome biogenesis protein CcsB,0.5632,32,3.9403459293096605e-22,2.7354336607728976e-30,1217,0,685.4144,0.05439813386459272,1.7859187584777802e-21,1.745207076553976e-29,1217,0,685.4144,0.05295713608706972
594,HNEAP_RS10815,HNEAP_RS10815,1,NC_013422.1,2328259,2330361,-,,cytochrome c biogenesis protein ResB,0.5064,56,9.366514510371885e-27,8.173805265015748e-35,2102,8,1064.4528,0.04891195843222612,9.912927389471935e-26,1.1433439413391614e-33,2102,8,1064.4528,0.04761628855556127
595,HNEAP_RS10825,HNEAP_RS10825,1,NC_013422.1,2331521,2332204,+,,YihA family ribosome biogenesis GTP-binding protein,0.5614,14,4.1489720832825337e-10,2.341558042747874e-14,683,2,383.4362,0.054224276192440246,9.113407221144781e-10,6.246822843556016e-14,683,2,383.4362,0.052787883876564176
596,HNEAP_RS10835,HNEAP_RS10835,1,NC_013422.1,2335047,2335967,-,,LysR family transcriptional regulator,0.5798,16,5.018527082167321e-14,1.4523224661241233e-20,920,2,533.4159999999999,0.05600148795222097,1.4786841949237754e-13,5.824124284680984e-20,920,2,533.4159999999999,0.054518017583954234
597,HNEAP_RS10840,HNEAP_RS10840,1,NC_013422.1,2335990,2337363,-,,glutathione-disulfide reductase,0.6194,25,4.673078808960375e-08,5.1056635166901933e-17,1373,20,850.4362,0.05982635673957515,1.2892642030943435e-10,2.152943111436557e-20,1373,14,850.4362,0.05824156621507633
598,HNEAP_RS10850,HNEAP_RS10850,1,NC_013422.1,2338430,2339722,-,,diaminopimelate decarboxylase,0.5855,24,5.242257321584344e-15,7.758595380024155e-24,1292,7,756.466,0.05655203724737044,2.097716880044218e-14,4.9523069449748843e-23,1292,7,756.466,0.055053982917221814
599,HNEAP_RS10890,HNEAP_RS10890,1,NC_013422.1,2348588,2350450,+,,protein translocase subunit SecD,0.5813,30,1.7837888125701316e-33,1.8726631309736726e-47,1862,0,1082.3806000000002,0.05614636934568137,1.8010214501476448e-32,3.513366076916056e-46,1862,0,1082.3806000000002,0.05465906109270888
600,HNEAP_RS10895,HNEAP_RS10895,1,NC_013422.1,2350475,2351413,+,,protein translocase subunit SecF,0.558,14,1.2649496012888844e-15,1.467548662817578e-21,938,1,523.404,0.053895878367263374,3.930897457857337e-15,5.871814149871408e-21,938,1,523.404,0.05246818525672036
601,HNEAP_RS10900,HNEAP_RS10900,1,NC_013422.1,2351501,2352280,-,,inositol monophosphatase,0.5705,18,1.0965303357381697e-11,7.188404428822427e-17,779,2,444.4195,0.05510322331276659,2.7127621621453638e-11,2.2633382635568816e-16,779,2,444.4195,0.05364354782967557
602,HNEAP_RS10910,HNEAP_RS10910,1,NC_013422.1,2353213,2354055,+,,serine O-acetyltransferase,0.6228,10,7.583722216922852e-10,8.47895084797139e-17,842,5,524.3976,0.06015475456475203,1.8500797835574504e-09,3.0695605538417007e-16,842,5,524.3976,0.05856126483492015
603,HNEAP_RS10920,HNEAP_RS10920,1,NC_013422.1,2354978,2355406,+,,nucleoside-diphosphate kinase,0.5594,6,0.0017888736642772257,1.7739588258265234e-05,428,6,239.4232,0.05403110100115974,0.0008364137176925557,6.990538156890252e-06,428,5,239.4232,0.05259982586489135
604,HNEAP_RS10935,HNEAP_RS10935,1,NC_013422.1,2357413,2358579,+,,DUF4115 domain-containing protein,0.5861,19,4.84975210856015e-07,2.352710818788352e-13,1166,17,683.3925999999999,0.05660998980475458,1.2222661796650995e-06,9.329238619587155e-13,1166,17,683.3925999999999,0.05511040032072366
605,HNEAP_RS10940,HNEAP_RS10940,1,NC_013422.1,2358576,2359679,+,,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase,0.5978,15,4.323669365224912e-17,7.612211323621083e-26,1103,2,659.3734,0.0577400646737456,1.5985317712734775e-16,4.306306418564109e-25,1103,2,659.3734,0.056210539689009735
606,HNEAP_RS10945,HNEAP_RS10945,1,NC_013422.1,2359716,2361008,+,,histidine--tRNA ligase,0.6118,14,2.795005906993724e-20,2.2417987869131903e-31,1292,2,790.4456,0.0590922910127092,1.3064392438161062e-19,1.814923881851259e-30,1292,2,790.4456,0.05752694577071957
607,HNEAP_RS10950,HNEAP_RS10950,1,NC_013422.1,2361096,2361761,+,,hypothetical protein,0.5856,10,0.010572994875025553,1.6177251187423178e-05,665,15,389.424,0.05656169600693446,0.008289653694184097,1.171170573978842e-05,665,14,389.424,0.055063385817805455
608,HNEAP_RS10955,HNEAP_RS10955,1,NC_013422.1,2361764,2362921,+,,outer membrane protein assembly factor BamB,0.5872,23,2.184656112865208e-19,3.234495230845547e-28,1157,1,679.3904000000001,0.05671623615995889,8.909284587146872e-19,1.9829585149059974e-27,1157,1,679.3904000000001,0.05521383222714373
609,HNEAP_RS10985,HNEAP_RS10985,1,NC_013422.1,2370083,2371786,+,,ribosome biogenesis GTPase Der,0.6068,19,1.205091711402058e-24,1.1656702368419607e-38,1703,4,1033.3804,0.05860935303450792,8.812130340715321e-24,1.723123287356722e-37,1703,4,1033.3804,0.05705680074153748
610,HNEAP_RS11035,HNEAP_RS11035,1,NC_013422.1,2381763,2383055,+,,IS110 family transposase,0.5754,22,1.5068008946288715e-09,1.1836742378704854e-16,1292,15,743.4168000000001,0.05557650253140385,1.3451253046121718e-09,1.1750671591128343e-16,1292,14,743.4168000000001,0.054104289958274016
611,HNEAP_RS11110,HNEAP_RS11110,1,NC_013422.1,2399906,2400850,-,,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,0.5735,12,1.4151612670058436e-10,1.9097303982876405e-16,944,6,541.384,0.05539298609968736,3.7977401961443565e-10,6.995117436216651e-16,944,6,541.384,0.053925634847184815
612,HNEAP_RS11120,HNEAP_RS11120,1,NC_013422.1,2401341,2401910,-,,lipoprotein signal peptidase,0.5825,9,2.953807603501601e-08,2.986734736688533e-12,569,2,331.4425,0.056262274460449666,5.634303158949265e-08,6.937236543654699e-12,569,2,331.4425,0.05477189589971256
613,HNEAP_RS11125,HNEAP_RS11125,1,NC_013422.1,2401907,2404723,-,,isoleucine--tRNA ligase,0.612,33,2.0443085536761667e-46,4.814822252739029e-71,2816,2,1723.392,0.05911160853183725,1.1145122614289898e-46,5.686470063063986e-71,2816,1,1723.392,0.057545751571886856
614,HNEAP_RS11195,HNEAP_RS11195,1,NC_013422.1,2416583,2418148,-,,murein biosynthesis integral membrane protein MurJ,0.5964,26,6.435916923885653e-25,2.207877013279845e-37,1565,2,933.3660000000001,0.057604842039849245,4.22137654684442e-24,2.6251729005164107e-36,1565,2,933.3660000000001,0.05607889908083876
615,HNEAP_RS11200,HNEAP_RS11200,1,NC_013422.1,2418177,2419328,-,,succinyl-diaminopimelate desuccinylase,0.599,13,5.7060461747806025e-21,1.6181284849433424e-30,1151,0,689.449,0.05785596978851391,2.38269728828066e-20,1.0507532921541165e-29,1151,0,689.449,0.056323374496013434
616,HNEAP_RS11225,HNEAP_RS11225,1,NC_013422.1,2421695,2422549,-,,nicotinate-nucleotide diphosphorylase (carboxylating),0.6035,10,6.287059437036183e-13,7.695177793184628e-20,854,2,515.389,0.058290613968895066,2.0011735582520702e-11,5.139920689989484e-18,854,3,515.389,0.056746505022277315
617,HNEAP_RS11365,HNEAP_RS11365,1,NC_013422.1,2447139,2448260,+,,3-dehydroquinate synthase,0.5838,17,2.1529340417898652e-17,1.2796759702399732e-25,1121,2,654.4398,0.056387838334782,8.139487219869215e-17,7.1257227138567825e-25,1121,2,654.4398,0.05489413360729991
618,HNEAP_RS11385,HNEAP_RS11385,1,NC_013422.1,2454477,2458937,+,,glutamate synthase large subunit,0.5846,64,1.7743355822072988e-71,5.645379772407636e-105,4460,4,2607.3160000000003,0.056465108411294214,3.975868017139272e-69,5.89716474796715e-102,4460,4,2607.3160000000003,0.054969356811969045
619,GFF2288,,7,NC_013422.1,2466469,2467128,-,,pilus assembly protein TadE,0.5621,16,6.796988975788948e-08,9.96645657471529e-12,659,4,370.4239,0.05429188750938843,1.36377607984464e-07,2.4297770535785073e-11,659,4,370.4239,0.05285370418064967
620,HNEAP_RS12405,HNEAP_RS12405,1,NC_013422.1,2475952,2477544,-,,hypothetical protein,0.5562,45,3.933400125569728e-06,3.984887474242852e-12,1592,31,885.4704,0.05372202069511091,2.4447875741263027e-06,2.2190505198964833e-12,1592,29,885.4704,0.052298933046214816
621,HNEAP_RS11575,HNEAP_RS11575,1,NC_013422.1,2495044,2496432,-,,UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase,0.5745,29,3.8726180598385286e-25,3.8634729409623104e-35,1388,0,797.4060000000001,0.055489573695327615,2.1704621104363294e-24,3.3447771680657146e-34,1388,0,797.4060000000001,0.05401966385302124
622,HNEAP_RS11580,HNEAP_RS11580,1,NC_013422.1,2496553,2496999,-,,ATP synthase F1 subunit epsilon,0.5481,9,2.7818390233313804e-07,7.555264506602515e-10,446,1,244.45260000000002,0.05293966117042483,4.6966002354102616e-07,1.4224317336984466e-09,446,1,244.45260000000002,0.051537298098939845
623,HNEAP_RS11585,HNEAP_RS11585,1,NC_013422.1,2497014,2498402,-,,F0F1 ATP synthase subunit beta,0.5529,37,2.2602309873588873e-23,6.551124803026778e-32,1388,1,767.4251999999999,0.053403281629498055,1.2278456798158899e-22,5.062325924719962e-31,1388,1,767.4251999999999,0.051988637326954634
624,HNEAP_RS11590,HNEAP_RS11590,1,NC_013422.1,2498444,2499304,-,,F0F1 ATP synthase subunit gamma,0.5261,20,7.488797947679144e-16,3.325445019329861e-20,860,0,452.446,0.050814734066339184,2.178760945105808e-15,1.1249647289014533e-19,860,0,452.446,0.04946865997053868
625,HNEAP_RS11595,HNEAP_RS11595,1,NC_013422.1,2499320,2500858,-,,F0F1 ATP synthase subunit alpha,0.5322,37,8.90883125090355e-28,5.637414231981974e-36,1538,0,818.5236,0.051403918399744744,6.015381590637346e-27,5.119263794509532e-35,1538,0,818.5236,0.050042236906140826
626,HNEAP_RS11600,HNEAP_RS11600,1,NC_013422.1,2500868,2501404,-,,F0F1 ATP synthase subunit delta,0.527,14,3.740153358841816e-10,6.899377168354861e-13,536,0,282.47200000000004,0.050901662902415414,7.277025200624173e-10,1.4766806769490477e-12,536,0,282.47200000000004,0.04955328607579146
627,HNEAP_RS11605,HNEAP_RS11605,1,NC_013422.1,2501423,2501893,-,,F0F1 ATP synthase subunit B,0.5287,5,5.416145726588819e-09,1.9996466987229948e-11,470,0,248.48899999999998,0.05106586181500384,9.708699306712034e-09,3.905901954281231e-11,470,0,248.48899999999998,0.049713135385713356
628,HNEAP_RS11610,HNEAP_RS11610,1,NC_013422.1,2501985,2502272,-,,F0F1 ATP synthase subunit C,0.5278,2,8.959313636713799e-06,3.0072525199558775e-07,287,0,151.4786,0.05097893297892762,1.2795393982395699e-05,4.522783060900454e-07,287,0,151.4786,0.049628509280460587
629,HNEAP_RS11615,HNEAP_RS11615,1,NC_013422.1,2502322,2503143,-,,F0F1 ATP synthase subunit A,0.5182,14,3.633623586670228e-15,4.91675144109344e-19,821,0,425.4422,0.05005169206078115,1.0071745164074539e-14,1.5451942132127006e-18,821,0,425.4422,0.04872583082443099
630,HNEAP_RS11620,HNEAP_RS11620,1,NC_013422.1,2503183,2503590,-,,hypothetical protein,0.5735,13,6.945885072059112e-08,8.457160117250222e-11,407,0,233.4145,0.05539298609968736,1.1513899692697149e-07,1.5906950208989417e-10,407,0,233.4145,0.053925634847184815
631,HNEAP_RS11625,HNEAP_RS11625,1,NC_013422.1,2503574,2503840,-,,hypothetical protein,0.5618,6,2.0971065216465772e-05,3.5886572990311823e-07,266,0,149.4388,0.05426291123069635,2.9179250102531387e-05,5.375017162819685e-07,266,0,149.4388,0.05282549547889874
632,HNEAP_RS11665,HNEAP_RS11665,1,NC_013422.1,2510632,2511891,+,,transcription termination factor Rho,0.5635,18,7.191886906997976e-23,2.5120044231733285e-31,1259,0,709.4465,0.05442711014328479,3.4341619463156657e-22,1.710350397321523e-30,1259,0,709.4465,0.05298534478882065
633,HNEAP_RS11670,HNEAP_RS11670,1,NC_013422.1,2512118,2513404,-,,phosphoribosylamine--glycine ligase,0.5897,22,1.3048458127231591e-21,1.3896451844526468e-31,1286,1,758.3542,0.056957705149059526,6.2454007177589025e-21,1.055746907099505e-30,1286,1,758.3542,0.055448904741734764
634,HNEAP_RS11685,HNEAP_RS11685,1,NC_013422.1,2514663,2515667,-,,glycerol-3-phosphate dehydrogenase,0.606,16,1.982493595123329e-15,1.0089163665028899e-23,1004,2,608.424,0.0585320829579957,6.482619273469875e-15,4.977599606975647e-23,1004,2,608.424,0.056981577536868354
