locusId,sysName,type,scaffoldId,begin,end,strand,name,desc,GC,nTA,length,nBegin,nEnd,nStrains,insertionIndex,normalizedGCInsertions,normalizedGCStrains,gammaLikelyRatio,ones
HNEAP_RS07510,HNEAP_RS07510,1,NC_013422.1,1620268,1621728,+,,sulfate adenylyltransferase subunit CysN,0.5332,44,1460,1620414,1621582,48,0.04109589,1.099608293,1.099608293,-7.924580223,1
HNEAP_RS07515,HNEAP_RS07515,1,NC_013422.1,1621738,1623477,+,,carboxylate transporter,0.5259,47,1739,1621911.9,1623303.1,56,0.040253019,1.090567507,1.090567507,-7.857501378,1
HNEAP_RS07520,HNEAP_RS07520,1,NC_013422.1,1623716,1624312,+,,adenylyl-sulfate kinase,0.5059,18,596,1623775.6,1624252.4,0,0,0,0,13.366775,1
HNEAP_RS07525,HNEAP_RS07525,1,NC_013422.1,1624673,1625476,+,,3'(2') 5'-bisphosphate nucleotidase,0.4988,21,803,1624753.3,1625395.7,27,0.042029888,1.194330819,1.194330819,-8.606023318,1
HNEAP_RS07530,HNEAP_RS07530,1,NC_013422.1,1625476,1626510,+,,hypothetical protein,0.5043,47,1034,1625579.4,1626406.6,30,0.036266925,1.020452703,1.020452703,-7.323714937,1
HNEAP_RS07535,HNEAP_RS07535,1,NC_013422.1,1626879,1629080,-,,glycosyltransferase family 2 protein,0.505,82,2201,1627099.1,1628859.9,53,0.030099955,0.845874128,0.845874128,-5.868683399,1
HNEAP_RS07540,HNEAP_RS07540,1,NC_013422.1,1629084,1631243,-,,hypothetical protein,0.4907,63,2159,1629299.9,1631027.1,51,0.029527559,0.851493745,0.851493745,-5.918861933,1
HNEAP_RS07545,HNEAP_RS07545,1,NC_013422.1,1631266,1631940,-,,ABC transporter ATP-binding protein,0.4696,22,674,1631333.4,1631872.6,9,0.016691395,0.50065737,0.50065737,-2.102182478,1
HNEAP_RS07550,HNEAP_RS07550,1,NC_013422.1,1631937,1632725,-,,sugar ABC transporter permease,0.5272,25,788,1632015.8,1632646.2,10,0.015862944,0.428813762,0.428813762,-1.05323326,1
HNEAP_RS07555,HNEAP_RS07555,1,NC_013422.1,1632871,1634001,-,,hypothetical protein,0.4819,36,1130,1632984,1633888,27,0.029867257,0.875380611,0.875380611,-6.129384988,1
HNEAP_RS07560,HNEAP_RS07560,1,NC_013422.1,1633998,1635335,-,,8-amino-7-oxononanoate synthase,0.5441,39,1337,1634131.7,1635201.3,63,0.058900524,1.547382672,1.547382672,-10.17722326,1
HNEAP_RS07565,HNEAP_RS07565,1,NC_013422.1,1635332,1642855,-,,type I polyketide synthase,0.5738,150,7523,1636084.3,1642102.7,311,0.051674864,1.293535954,1.293535954,-9.260716099,1
HNEAP_RS07570,HNEAP_RS07570,1,NC_013422.1,1643288,1643671,-,,lactoylglutathione lyase,0.5208,13,383,1643326.3,1643632.7,10,0.032637076,0.892048596,0.892048596,-6.273728341,1
HNEAP_RS07575,HNEAP_RS07575,1,NC_013422.1,1643884,1645074,-,,O-succinylhomoserine sulfhydrylase,0.5877,15,1190,1644003,1644955,0,0,0,0,13.366775,1
HNEAP_RS07580,HNEAP_RS07580,1,NC_013422.1,1645084,1645443,-,,hypothetical protein,0.5556,8,359,1645119.9,1645407.1,63,0.219359331,5.654454143,5.654454143,-18.76060462,1
HNEAP_RS07585,HNEAP_RS07585,1,NC_013422.1,1645475,1646332,-,,bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase,0.5711,16,857,1645560.7,1646246.3,0,0,0,0,13.366775,1
HNEAP_RS07590,HNEAP_RS07590,1,NC_013422.1,1646434,1647852,+,,ribonuclease BN,0.5553,25,1418,1646575.8,1647710.2,54,0.047602257,1.227651784,1.227651784,-8.837264798,1
HNEAP_RS07595,HNEAP_RS07595,1,NC_013422.1,1647839,1649185,+,,hypothetical protein,0.5501,22,1346,1647973.6,1649050.4,46,0.042719168,1.111170292,1.111170292,-8.009818713,1
HNEAP_RS07600,HNEAP_RS07600,1,NC_013422.1,1649208,1650509,-,,replication-associated recombination protein A,0.5929,28,1301,1649338.1,1650378.9,64,0.061491161,1.49395154,1.49395154,-9.99242566,1
HNEAP_RS07605,HNEAP_RS07605,1,NC_013422.1,1650590,1651006,-,,GNAT family N-acetyltransferase,0.4796,15,416,1650631.6,1650964.4,7,0.021033654,0.619123554,0.619123554,-3.583259009,1
HNEAP_RS12265,HNEAP_RS12265,1,NC_013422.1,1651025,1651846,-,,outer membrane lipoprotein carrier protein LolA,0.5341,16,821,1651107.1,1651763.9,5,0.007612667,0.203382501,0.203382501,3.686999463,1
HNEAP_RS07615,HNEAP_RS07615,1,NC_013422.1,1651806,1654166,-,,DNA translocase FtsK,0.5735,29,2360,1652042,1653930,14,0.007415254,0.185708651,0.185708651,4.231473233,1
HNEAP_RS07620,HNEAP_RS07620,1,NC_013422.1,1654664,1655191,-,,ClpXP protease specificity-enhancing factor,0.5663,6,527,1654716.7,1655138.3,29,0.068785579,1.742607215,1.742607215,-10.8200277,1
HNEAP_RS07625,HNEAP_RS07625,1,NC_013422.1,1655201,1655830,-,,stringent starvation protein A,0.5603,11,629,1655263.9,1655767.1,0,0,0,0,13.366775,1
HNEAP_RS07630,HNEAP_RS07630,1,NC_013422.1,1655995,1656933,-,,ChbG/HpnK family deacetylase,0.5506,15,938,1656088.8,1656839.2,64,0.085287846,2.216597592,2.216597592,-12.20538777,1
HNEAP_RS07635,HNEAP_RS07635,1,NC_013422.1,1656926,1658548,+,,glycosyl transferase family 39,0.5539,32,1622,1657088.2,1658385.8,109,0.084001233,2.17134633,2.17134633,-12.08224119,1
HNEAP_RS07640,HNEAP_RS07640,1,NC_013422.1,1658500,1658946,-,,GtrA family protein,0.5839,11,446,1658544.6,1658901.4,21,0.058856502,1.45005354,1.45005354,-9.837506712,1
HNEAP_RS07645,HNEAP_RS07645,1,NC_013422.1,1658939,1659943,-,,glycosyltransferase,0.5711,17,1004,1659039.4,1659842.6,35,0.043575697,1.095492471,1.095492471,-7.894089567,1
HNEAP_RS07650,HNEAP_RS07650,1,NC_013422.1,1660300,1661484,+,,cyclopropane-fatty-acyl-phospholipid synthase,0.5519,27,1184,1660418.4,1661365.6,54,0.057010135,1.478502368,1.478502368,-9.938228898,1
HNEAP_RS07655,HNEAP_RS07655,1,NC_013422.1,1661547,1661858,-,,RnfH family protein,0.5609,4,311,1661578.1,1661826.9,1,0.004019293,0.102715701,0.102715701,7.590805555,1
HNEAP_RS07660,HNEAP_RS07660,1,NC_013422.1,1661855,1662313,-,,ubiquinone-binding protein,0.5338,9,458,1661900.8,1662267.2,0,0,0,0,13.366775,1
HNEAP_RS07665,HNEAP_RS07665,1,NC_013422.1,1662717,1663193,+,,SsrA-binding protein SmpB,0.5325,8,476,1662764.6,1663145.4,1,0.00262605,0.070349166,0.070349166,9.546600986,1
HNEAP_RS07670,HNEAP_RS07670,1,NC_013422.1,1663258,1663467,+,,hypothetical protein,0.5667,3,209,1663278.9,1663446.1,6,0.035885167,0.908527379,0.908527379,-6.414458272,1
HNEAP_RS12550,HNEAP_RS12550,1,NC_013422.1,1663570,1664490,+,,ArsR family transcriptional regulator,0.5429,14,920,1663662,1664398,44,0.059782609,1.573702976,1.573702976,-10.26678778,1
HNEAP_RS07680,HNEAP_RS07680,1,NC_013422.1,1664494,1665504,+,,type I glyceraldehyde-3-phosphate dehydrogenase,0.5945,12,1010,1664595,1665403,46,0.056930693,1.37975109,1.37975109,-9.58330834,1
HNEAP_RS07685,HNEAP_RS07685,1,NC_013422.1,1665533,1666735,+,,MFS transporter,0.5777,22,1202,1665653.2,1666614.8,81,0.084234609,2.09560116,2.09560116,-11.87217611,1
HNEAP_RS07690,HNEAP_RS07690,1,NC_013422.1,1667015,1668502,+,,hypothetical protein,0.3434,97,1487,1667163.7,1668353.3,23,0.01933423,0.763176651,0.763176651,-5.098760735,1
HNEAP_RS07695,HNEAP_RS07695,1,NC_013422.1,1668495,1668926,+,,DUF2492 domain-containing protein,0.3218,30,431,1668538.1,1668882.9,7,0.020301624,0.847180162,0.847180162,-5.880367825,1
HNEAP_RS07700,HNEAP_RS07700,1,NC_013422.1,1669033,1671099,-,,ATP-dependent DNA helicase Rep,0.5931,30,2066,1669239.6,1670892.4,36,0.02178122,0.529020107,0.529020107,-2.481458604,1
HNEAP_RS07705,HNEAP_RS07705,1,NC_013422.1,1671096,1672031,-,,EamA/RhaT family transporter,0.5919,15,935,1671189.5,1671937.5,35,0.046791444,1.13857088,1.13857088,-8.209451611,1
HNEAP_RS07710,HNEAP_RS07710,1,NC_013422.1,1672059,1675982,-,,phosphoribosylformylglycinamidine synthase,0.5961,49,3923,1672451.3,1675589.7,0,0,0,0,13.366775,1
HNEAP_RS07715,HNEAP_RS07715,1,NC_013422.1,1676186,1676995,+,,flagella basal body P-ring formation protein FlgA,0.5358,13,809,1676266.9,1676914.1,51,0.078800989,2.099225149,2.099225149,-11.88234193,1
HNEAP_RS12270,HNEAP_RS12270,1,NC_013422.1,1677165,1677479,+,,flagellar biosynthesis anti-sigma factor FlgM,0.5016,7,314,1677196.4,1677447.6,33,0.131369427,3.714277569,3.714277569,-15.5666393,1
HNEAP_RS07725,HNEAP_RS07725,1,NC_013422.1,1677476,1678030,+,,flagellar protein FlgN,0.5982,5,554,1677531.4,1677974.6,20,0.045126354,1.087479898,1.087479898,-7.834505275,1
HNEAP_RS07730,HNEAP_RS07730,1,NC_013422.1,1678055,1678618,-,,16S rRNA (guanine(966)-N(2))-methyltransferase RsmD,0.5869,9,563,1678111.3,1678561.7,17,0.037744227,0.925568951,0.925568951,-6.558008319,1
HNEAP_RS07735,HNEAP_RS07735,1,NC_013422.1,1678970,1680145,+,,signal recognition particle-docking protein FtsY,0.5765,13,1175,1679087.5,1680027.5,0,0,0,0,13.366775,1
HNEAP_RS07740,HNEAP_RS07740,1,NC_013422.1,1680142,1680810,+,,cell division ATP-binding protein FtsE,0.5859,8,668,1680208.8,1680743.2,0,0,0,0,13.366775,1
HNEAP_RS07745,HNEAP_RS07745,1,NC_013422.1,1680812,1681795,+,,ABC transporter permease,0.5833,17,983,1680910.3,1681696.7,1,0.001271617,0.031358371,0.031358371,13.10588124,1
HNEAP_RS07750,HNEAP_RS07750,1,NC_013422.1,1681833,1683056,-,,methyl-accepting chemotaxis protein,0.5531,12,1223,1681955.3,1682933.7,81,0.082788226,2.142802069,2.142802069,-12.00366742,1
HNEAP_RS07755,HNEAP_RS07755,1,NC_013422.1,1683171,1684052,+,,phytoene synthase,0.5771,13,881,1683259.1,1683963.9,40,0.056753689,1.413264867,1.413264867,-9.705444853,1
HNEAP_RS07760,HNEAP_RS07760,1,NC_013422.1,1684105,1684860,+,,short-chain dehydrogenase/reductase SDR,0.5952,5,755,1684180.5,1684784.5,46,0.07615894,1.843775624,1.843775624,-11.13494957,1
HNEAP_RS07765,HNEAP_RS07765,1,NC_013422.1,1684903,1685085,+,,hypothetical protein,0.5082,6,182,1684921.2,1685066.8,19,0.130494505,3.646379434,3.646379434,-15.43668594,1
HNEAP_RS07770,HNEAP_RS07770,1,NC_013422.1,1685137,1686609,+,,DUF853 domain-containing protein,0.5818,19,1472,1685284.2,1686461.8,47,0.039911685,0.986545841,0.986545841,-7.056248301,1
HNEAP_RS07775,HNEAP_RS07775,1,NC_013422.1,1686876,1689545,+,,pyruvate dehydrogenase (acetyl-transferring)  homodimeric type,0.5772,43,2669,1687142.9,1689278.1,15,0.007025103,0.17490957,0.17490957,4.586285219,1
HNEAP_RS07780,HNEAP_RS07780,1,NC_013422.1,1689625,1690953,+,,dihydrolipoyllysine-residue acetyltransferase,0.5854,15,1328,1689757.8,1690820.2,7,0.006588855,0.161950653,0.161950653,5.037439298,1
HNEAP_RS07785,HNEAP_RS07785,1,NC_013422.1,1690979,1692748,+,,dihydrolipoyl dehydrogenase,0.5944,19,1769,1691155.9,1692571.1,6,0.004239683,0.102767188,0.102767188,7.588110131,1
HNEAP_RS07790,HNEAP_RS07790,1,NC_013422.1,1692793,1693362,-,,protein kinase,0.507,14,569,1692849.9,1693305.1,17,0.037346221,1.045781622,1.045781622,-7.519421944,1
HNEAP_RS07795,HNEAP_RS07795,1,NC_013422.1,1693670,1694461,+,,sulfite exporter TauE/SafE family protein,0.5177,16,791,1693749.1,1694381.9,0,0,0,0,13.366775,1
HNEAP_RS07800,HNEAP_RS07800,1,NC_013422.1,1694481,1695005,+,,pantetheine-phosphate adenylyltransferase,0.5371,8,524,1694533.4,1694952.6,0,0,0,0,13.366775,1
HNEAP_RS07805,HNEAP_RS07805,1,NC_013422.1,1695037,1695282,+,,ferredoxin,0.5244,5,245,1695061.5,1695257.5,0,0,0,0,13.366775,1
HNEAP_RS07810,HNEAP_RS07810,1,NC_013422.1,1695381,1695650,-,,acyl carrier protein,0.5259,2,269,1695407.9,1695623.1,4,0.018587361,0.503583881,0.503583881,-2.142140723,1
HNEAP_RS07815,HNEAP_RS07815,1,NC_013422.1,1695647,1696942,-,,serine--tRNA ligase,0.5849,19,1295,1695776.5,1696812.5,0,0,0,0,13.366775,1
HNEAP_RS07820,HNEAP_RS07820,1,NC_013422.1,1696974,1697450,-,,transcription elongation factor GreA,0.5346,9,476,1697021.6,1697402.4,2,0.005252101,0.140198041,0.140198041,5.868094839,1
HNEAP_RS07825,HNEAP_RS07825,1,NC_013422.1,1697450,1700683,-,,carbamoyl-phosphate synthase large subunit,0.5702,50,3233,1697773.3,1700359.7,0,0,0,0,13.366775,1
HNEAP_RS07830,HNEAP_RS07830,1,NC_013422.1,1700774,1701907,-,,carbamoyl-phosphate synthase small subunit,0.5653,21,1133,1700887.3,1701793.7,0,0,0,0,13.366775,1
HNEAP_RS07835,HNEAP_RS07835,1,NC_013422.1,1702099,1702905,-,,4-hydroxy-tetrahydrodipicolinate reductase,0.5812,15,806,1702179.6,1702824.4,0,0,0,0,13.366775,1
HNEAP_RS07840,HNEAP_RS07840,1,NC_013422.1,1703088,1703915,+,,sulfurtransferase,0.5543,9,827,1703170.7,1703832.3,29,0.043833132,1.132299192,1.132299192,-8.164045937,1
HNEAP_RS07845,HNEAP_RS07845,1,NC_013422.1,1703946,1704497,-,,oligoribonuclease,0.5525,6,551,1704001.1,1704441.9,14,0.031760436,0.8228638,0.8228638,-5.660520636,1
HNEAP_RS07850,HNEAP_RS07850,1,NC_013422.1,1704687,1706132,+,,magnesium transporter,0.5692,24,1445,1704831.5,1705987.5,95,0.082179931,2.072281161,2.072281161,-11.80647605,1
HNEAP_RS07855,HNEAP_RS07855,1,NC_013422.1,1706129,1707094,+,,ribosome small subunit-dependent GTPase A,0.5787,19,965,1706225.5,1706997.5,31,0.04015544,0.997419044,0.997419044,-7.142726504,1
HNEAP_RS07860,HNEAP_RS07860,1,NC_013422.1,1707116,1707460,-,,histidine triad nucleotide-binding protein,0.5304,10,344,1707150.4,1707425.6,8,0.029069767,0.781537795,0.781537795,-5.275109879,1
HNEAP_RS07865,HNEAP_RS07865,1,NC_013422.1,1707801,1708223,+,,hypothetical protein,0.4941,8,422,1707843.2,1708180.8,6,0.017772512,0.509342718,0.509342718,-2.22020376,1
HNEAP_RS07870,HNEAP_RS07870,1,NC_013422.1,1708331,1709950,-,,lytic transglycosylase,0.5179,51,1619,1708492.9,1709788.1,55,0.042464484,1.166520024,1.166520024,-8.409793281,1
HNEAP_RS07875,HNEAP_RS07875,1,NC_013422.1,1709954,1710754,-,,hydroxyacylglutathione hydrolase,0.5556,12,800,1710034,1710674,12,0.01875,0.483321199,0.483321199,-1.861353725,1
HNEAP_RS07880,HNEAP_RS07880,1,NC_013422.1,1710934,1711608,-,,hypothetical protein,0.5437,13,674,1711001.4,1711540.6,30,0.055637982,1.462647013,1.462647013,-9.882242201,1
HNEAP_RS07885,HNEAP_RS07885,1,NC_013422.1,1711725,1712219,-,,ribosomal-protein-alanine N-acetyltransferase,0.5313,16,494,1711774.4,1712169.6,20,0.050607287,1.35848684,1.35848684,-9.50488438,1
HNEAP_RS07890,HNEAP_RS07890,1,NC_013422.1,1712216,1712647,-,,hypothetical protein,0.5648,8,431,1712259.1,1712603.9,31,0.089907193,2.283203704,2.283203704,-12.38359223,1
HNEAP_RS07895,HNEAP_RS07895,1,NC_013422.1,1712672,1714255,-,,2-isopropylmalate synthase,0.5612,24,1583,1712830.3,1714096.7,6,0.00473784,0.121019794,0.121019794,6.694802397,1
HNEAP_RS12275,HNEAP_RS12275,1,NC_013422.1,1714521,1715702,+,,MerR family transcriptional regulator,0.544,31,1181,1714639.1,1715583.9,0,0,0,0,13.366775,1
HNEAP_RS07905,HNEAP_RS07905,1,NC_013422.1,1715762,1716217,+,,signal transduction histidine kinase,0.4627,11,455,1715807.5,1716171.5,9,0.024725275,0.751498892,0.751498892,-4.984861302,1
HNEAP_RS07910,HNEAP_RS07910,1,NC_013422.1,1716275,1717972,+,,type IV-A pilus assembly ATPase PilB,0.5224,43,1697,1716444.7,1717802.3,61,0.044932233,1.22470707,1.22470707,-8.816992583,1
HNEAP_RS07915,HNEAP_RS07915,1,NC_013422.1,1717984,1719222,+,,type II secretion system F family protein,0.4875,21,1238,1718107.8,1719098.2,27,0.027261712,0.790781727,0.790781727,-5.36266988,1
HNEAP_RS07920,HNEAP_RS07920,1,NC_013422.1,1719256,1720140,+,,prepilin peptidase,0.5424,22,884,1719344.4,1720051.6,24,0.033936652,0.894086688,0.894086688,-6.291238636,1
HNEAP_RS07925,HNEAP_RS07925,1,NC_013422.1,1720182,1720811,+,,dephospho-CoA kinase,0.5317,15,629,1720244.9,1720748.1,0,0,0,0,13.366775,1
HNEAP_RS07930,HNEAP_RS07930,1,NC_013422.1,1720814,1721188,-,,hypothetical protein,0.568,7,374,1720851.4,1721150.6,6,0.020053476,0.506648736,0.506648736,-2.183778854,1
HNEAP_RS07935,HNEAP_RS07935,1,NC_013422.1,1721277,1721573,-,,hypothetical protein,0.4646,6,296,1721306.6,1721543.4,6,0.025337838,0.767306402,0.767306402,-5.138712372,1
HNEAP_RS07940,HNEAP_RS07940,1,NC_013422.1,1721644,1723305,-,,sigma-54-dependent Fis family transcriptional regulator,0.4922,56,1661,1721810.1,1723138.9,85,0.063967489,1.839599317,1.839599317,-11.12217629,1
HNEAP_RS07945,HNEAP_RS07945,1,NC_013422.1,1724015,1727551,+,,hybrid sensor histidine kinase/response regulator,0.5454,83,3536,1724368.6,1727197.4,159,0.056207579,1.473444021,1.473444021,-9.920407814,1
HNEAP_RS07950,HNEAP_RS07950,1,NC_013422.1,1727538,1728416,+,,response regulator,0.5643,21,878,1727625.8,1728328.2,37,0.052676538,1.338805162,1.338805162,-9.431640182,1
HNEAP_RS07955,HNEAP_RS07955,1,NC_013422.1,1728425,1730257,-,,VWA domain-containing protein,0.5892,29,1832,1728608.2,1730073.8,47,0.032068777,0.783591434,0.783591434,-5.294631796,1
HNEAP_RS07960,HNEAP_RS07960,1,NC_013422.1,1730375,1731388,-,,hypothetical protein,0.5562,28,1013,1730476.3,1731286.7,36,0.044422507,1.143962491,1.143962491,-8.248351976,1
HNEAP_RS07965,HNEAP_RS07965,1,NC_013422.1,1731561,1732556,-,,formamidase,0.5934,16,995,1731660.5,1732456.5,64,0.08040201,1.951893916,1.951893916,-11.45919155,1
HNEAP_RS07970,HNEAP_RS07970,1,NC_013422.1,1732677,1734047,-,,allantoin permease,0.5573,21,1370,1732814,1733910,55,0.050182482,1.289974716,1.289974716,-9.247121583,1
HNEAP_RS07975,HNEAP_RS07975,1,NC_013422.1,1734142,1735185,-,,acylamide amidohydrolase,0.5833,21,1043,1734246.3,1735080.7,43,0.051534036,1.270840837,1.270840837,-9.131119476,1
HNEAP_RS07980,HNEAP_RS07980,1,NC_013422.1,1735326,1736015,-,,urea ABC transporter ATP-binding subunit UrtE,0.5464,6,689,1735394.9,1735946.1,20,0.03628447,0.949594069,0.949594069,-6.757102084,1
HNEAP_RS07985,HNEAP_RS07985,1,NC_013422.1,1736031,1736774,-,,urea ABC transporter ATP-binding protein UrtD,0.5376,8,743,1736105.3,1736699.7,20,0.033647376,0.89363381,0.89363381,-6.287350321,1
HNEAP_RS07990,HNEAP_RS07990,1,NC_013422.1,1736771,1737925,-,,urea ABC transporter permease subunit UrtC,0.5377,27,1154,1736886.4,1737809.6,28,0.030329289,0.805373758,0.805373758,-5.49928091,1
HNEAP_RS07995,HNEAP_RS07995,1,NC_013422.1,1737936,1738859,-,,urea ABC transporter permease subunit UrtB,0.5281,26,923,1738028.3,1738766.7,50,0.067713976,1.827652109,1.827652109,-11.08553011,1
HNEAP_RS08000,HNEAP_RS08000,1,NC_013422.1,1738955,1740163,-,,urea ABC transporter substrate-binding protein,0.5318,35,1208,1739075.8,1740042.2,76,0.078642384,2.109256805,2.109256805,-11.9104208,1
HNEAP_RS08005,HNEAP_RS08005,1,NC_013422.1,1740873,1742108,+,,acetamidase/formamidase family protein,0.5316,24,1235,1740996.5,1741984.5,50,0.050607287,1.357793249,1.357793249,-9.502314027,1
HNEAP_RS12555,HNEAP_RS12555,1,NC_013422.1,1742181,1742513,+,,zinc ribbon domain-containing protein,0.5676,5,332,1742214.2,1742479.8,23,0.086596386,2.189250994,2.189250994,-12.13117227,1
HNEAP_RS08015,HNEAP_RS08015,1,NC_013422.1,1742608,1743333,+,,hypothetical protein,0.4725,39,725,1742680.5,1743260.5,34,0.05862069,1.748675502,1.748675502,-10.83924854,1
HNEAP_RS08020,HNEAP_RS08020,1,NC_013422.1,1744293,1745276,-,,oxidoreductase,0.5122,41,983,1744391.3,1745177.7,89,0.113173957,3.140132156,3.140132156,-14.41203789,1
HNEAP_RS08025,HNEAP_RS08025,1,NC_013422.1,1745327,1745968,-,,TetR family transcriptional regulator,0.4922,23,641,1745391.1,1745903.9,31,0.060452418,1.738511672,1.738511672,-10.80703081,1
HNEAP_RS08030,HNEAP_RS08030,1,NC_013422.1,1746091,1746837,-,,NAD(P)-dependent oxidoreductase,0.5248,18,746,1746165.6,1746762.4,32,0.053619303,1.455449111,1.455449111,-9.856702378,1
HNEAP_RS08035,HNEAP_RS08035,1,NC_013422.1,1747004,1747567,-,,TetR/AcrR family transcriptional regulator,0.5372,15,563,1747060.3,1747510.7,21,0.046625222,1.239144819,1.239144819,-8.916091148,1
HNEAP_RS08040,HNEAP_RS08040,1,NC_013422.1,1747651,1748118,+,,DUF1348 domain-containing protein,0.5192,16,467,1747697.7,1748071.3,15,0.040149893,1.100444298,1.100444298,-7.930763938,1
GFF1606,,7,NC_013422.1,1748266,1748562,+,,hypothetical protein,0.5623,7,296,1748295.6,1748532.4,10,0.04222973,1.076765219,1.076765219,-7.754353442,1
HNEAP_RS08050,HNEAP_RS08050,1,NC_013422.1,1748600,1749133,-,,lytic transglycosylase,0.5056,11,533,1748653.3,1749079.7,15,0.035178236,0.987528681,0.987528681,-7.064093271,1
HNEAP_RS08055,HNEAP_RS08055,1,NC_013422.1,1749144,1750337,-,,TraB family protein,0.5578,35,1193,1749263.3,1750217.7,62,0.06496228,1.668539128,1.668539128,-10.58185271,1
HNEAP_RS08060,HNEAP_RS08060,1,NC_013422.1,1750495,1752537,-,,DNA topoisomerase III,0.5409,32,2042,1750699.2,1752332.8,92,0.056317336,1.487451342,1.487451342,-9.969664994,1
HNEAP_RS12285,HNEAP_RS12285,1,NC_013422.1,1752548,1753081,-,,conjugative transfer signal peptidase TraF,0.5449,16,533,1752601.3,1753027.7,31,0.072701689,1.907411883,1.907411883,-11.32726696,1
HNEAP_RS08070,HNEAP_RS08070,1,NC_013422.1,1753244,1754725,-,,P-type conjugative transfer protein TrbL,0.5439,34,1481,1753392.1,1754576.9,53,0.044733288,1.175585351,1.175585351,-8.474090923,1
HNEAP_RS08075,HNEAP_RS08075,1,NC_013422.1,1754722,1755015,-,,hypothetical protein,0.5068,6,293,1754751.3,1754985.7,11,0.046928328,1.314570023,1.314570023,-9.340566468,1
HNEAP_RS08080,HNEAP_RS08080,1,NC_013422.1,1755046,1755798,-,,P-type conjugative transfer protein TrbJ,0.5193,12,752,1755121.2,1755722.8,30,0.049867021,1.366537651,1.366537651,-9.534662315,1
HNEAP_RS08085,HNEAP_RS08085,1,NC_013422.1,1755875,1758334,-,,type IV transporter system CagE/TrbE/VirB,0.5346,62,2459,1756120.9,1758088.1,103,0.052358682,1.397647323,1.397647323,-9.64874924,1
HNEAP_RS08090,HNEAP_RS08090,1,NC_013422.1,1758340,1758636,-,,conjugal transfer protein TrbD,0.4983,11,296,1758369.6,1758606.4,9,0.038006757,1.080982841,1.080982841,-7.785968969,1
HNEAP_RS08095,HNEAP_RS08095,1,NC_013422.1,1758692,1759111,-,,conjugal transfer protein TrbC,0.5571,8,419,1758733.9,1759069.1,16,0.047732697,1.227401604,1.227401604,-8.835543695,1
HNEAP_RS08100,HNEAP_RS08100,1,NC_013422.1,1759192,1759692,-,,N-acetyltransferase,0.5908,9,500,1759242,1759642,8,0.02,0.487485388,0.487485388,-1.919858761,1
HNEAP_RS08105,HNEAP_RS08105,1,NC_013422.1,1759689,1759970,-,,DUF1778 domain-containing protein,0.6064,2,281,1759717.1,1759941.9,9,0.040035587,0.952856105,0.952856105,-6.783847939,1
HNEAP_RS08110,HNEAP_RS08110,1,NC_013422.1,1760053,1761093,-,,P-type conjugative transfer ATPase TrbB,0.5437,23,1040,1760157,1760989,58,0.069711538,1.8326217,1.8326217,-11.10079259,1
HNEAP_RS08115,HNEAP_RS08115,1,NC_013422.1,1761166,1762536,-,,hypothetical protein,0.4843,36,1370,1761303,1762399,49,0.044708029,1.304528742,1.304528742,-9.30254173,1
HNEAP_RS08120,HNEAP_RS08120,1,NC_013422.1,1763109,1763381,-,,type II toxin-antitoxin system RelE/ParE family toxin,0.5385,4,272,1763136.2,1763353.8,14,0.064338235,1.70615924,1.70615924,-10.70365898,1
HNEAP_RS08125,HNEAP_RS08125,1,NC_013422.1,1763365,1763589,-,,TraY domain-containing protein,0.5511,4,224,1763387.4,1763566.6,0,0,0,0,13.366775,1
HNEAP_RS08130,HNEAP_RS08130,1,NC_013422.1,1763644,1764135,-,,helix-turn-helix domain-containing protein,0.4898,20,491,1763693.1,1764085.9,1,0.002545825,0.07353566,0.07353566,9.326301448,1
HNEAP_RS08135,HNEAP_RS08135,1,NC_013422.1,1764374,1764838,+,,hypothetical protein,0.5355,11,464,1764420.4,1764791.6,19,0.051185345,1.364247613,1.364247613,-9.526202754,1
HNEAP_RS12290,HNEAP_RS12290,1,NC_013422.1,1764943,1766412,+,,hypothetical protein,0.4918,37,1469,1765089.9,1766265.1,61,0.051906059,1.493822496,1.493822496,-9.991974406,1
